#parent	child
291	876
292	877
292	878
292	879
293	880
293	881
293	882
294	883
294	884
294	885
295	886
295	887
295	888
296	889
296	890
296	891
297	892
297	893
297	894
298	895
298	896
298	897
299	898
299	899
299	900
300	901
300	902
300	903
301	904
301	905
301	906
302	907
302	908
302	909
303	910
303	911
303	912
304	913
304	914
304	915
305	916
305	917
305	918
306	919
306	920
306	921
307	922
307	923
307	924
308	925
308	926
308	927
309	928
309	929
309	930
310	931
310	932
310	933
311	934
311	935
311	936
312	937
312	938
312	939
313	940
313	941
313	942
314	943
314	944
314	945
315	946
315	947
315	948
316	949
316	950
316	951
317	952
317	953
317	954
318	955
318	956
318	957
319	958
319	959
319	960
320	961
320	962
320	963
321	964
321	965
321	966
322	967
322	968
322	969
323	970
323	971
323	972
324	973
324	974
324	975
325	976
325	977
325	978
326	979
326	980
326	981
327	982
327	983
327	984
328	985
328	986
328	987
329	988
329	989
329	990
330	991
330	992
330	993
331	994
331	995
331	996
332	997
332	998
332	999
333	1000
333	1001
333	1002
334	1003
334	1004
334	1005
335	1006
335	1007
335	1008
336	1009
336	1010
336	1011
337	1012
337	1013
337	1014
338	1015
338	1016
338	1017
339	1018
339	1019
339	1020
340	1021
340	1022
340	1023
341	1024
341	1025
341	1026
342	1027
342	1028
342	1029
343	1030
343	1031
343	1032
344	1033
344	1034
344	1035
345	1036
345	1037
345	1038
346	1039
346	1040
346	1041
347	1042
347	1043
347	1044
348	1045
348	1046
348	1047
349	1048
349	1049
349	1050
350	1051
350	1052
350	1053
351	1054
351	1055
351	1056
352	1057
352	1058
352	1059
353	1060
353	1061
353	1062
354	1063
354	1064
354	1065
355	1066
355	1067
355	1068
356	1069
356	1070
356	1071
357	1072
357	1073
357	1074
358	1075
358	1076
358	1077
359	1078
359	1079
359	1080
360	1081
360	1082
360	1083
361	1084
361	1085
361	1086
362	1087
362	1088
362	1089
363	1090
363	1091
363	1092
364	1093
364	1094
364	1095
365	1096
365	1097
365	1098
366	1099
366	1100
366	1101
367	1102
367	1103
367	1104
368	1105
368	1106
368	1107
369	1108
369	1109
369	1110
370	1111
370	1112
370	1113
371	1114
371	1115
371	1116
372	1117
372	1118
372	1119
373	1120
373	1121
373	1122
374	1123
374	1124
374	1125
375	1126
375	1127
375	1128
376	1129
376	1130
376	1131
377	1132
377	1133
377	1134
378	1135
378	1136
378	1137
379	1138
379	1139
379	1140
380	1141
380	1142
380	1143
381	1144
381	1145
381	1146
382	1147
382	1148
382	1149
383	1150
383	1151
383	1152
384	1153
384	1154
384	1155
385	1156
385	1157
385	1158
386	1159
386	1160
386	1161
387	1162
387	1163
387	1164
388	1165
388	1166
388	1167
389	1168
389	1169
389	1170
390	1171
390	1172
390	1173
391	1174
391	1175
391	1176
392	1177
392	1178
392	1179
393	1180
393	1181
393	1182
394	1183
394	1184
394	1185
395	1186
395	1187
395	1188
396	1189
396	1190
396	1191
397	1192
397	1193
397	1194
398	1195
398	1196
398	1197
399	1198
399	1199
399	1200
400	1201
400	1202
400	1203
401	1204
401	1205
401	1206
402	1207
402	1208
402	1209
403	1210
403	1211
403	1212
404	1213
404	1214
404	1215
405	1216
405	1217
405	1218
406	1219
406	1220
406	1221
407	1222
407	1223
407	1224
408	1225
408	1226
408	1227
409	1228
409	1229
409	1230
410	1231
410	1232
410	1233
411	1234
411	1235
411	1236
412	1237
412	1238
412	1239
413	1240
413	1241
413	1242
414	1243
414	1244
414	1245
415	1246
415	1247
415	1248
416	1249
416	1250
416	1251
417	1252
417	1253
417	1254
418	1255
418	1256
418	1257
419	1258
419	1259
419	1260
420	1261
420	1262
420	1263
421	1264
421	1265
421	1266
422	1267
422	1268
422	1269
423	1270
423	1271
423	1272
424	1273
424	1274
424	1275
425	1276
425	1277
425	1278
426	1279
426	1280
426	1281
427	1282
427	1283
427	1284
428	1285
428	1286
428	1287
429	1288
429	1289
429	1290
430	1291
430	1292
430	1293
431	1294
431	1295
431	1296
432	1297
432	1298
432	1299
433	1300
433	1301
433	1302
434	1303
434	1304
434	1305
435	1306
435	1307
435	1308
436	1309
436	1310
436	1311
437	1312
437	1313
437	1314
438	1315
438	1316
438	1317
439	1318
439	1319
439	1320
440	1321
440	1322
440	1323
441	1324
441	1325
441	1326
442	1327
442	1328
442	1329
443	1330
443	1331
443	1332
444	1333
444	1334
444	1335
445	1336
445	1337
445	1338
446	1339
446	1340
446	1341
447	1342
447	1343
447	1344
448	1345
448	1346
448	1347
449	1348
449	1349
449	1350
450	1351
450	1352
450	1353
451	1354
451	1355
451	1356
452	1357
452	1358
452	1359
453	1360
453	1361
453	1362
454	1363
454	1364
454	1365
455	1366
455	1367
455	1368
456	1369
456	1370
456	1371
457	1372
457	1373
457	1374
458	1375
458	1376
458	1377
459	1378
459	1379
459	1380
460	1381
460	1382
460	1383
461	1384
461	1385
461	1386
462	1387
462	1388
462	1389
463	1390
463	1391
463	1392
464	1393
464	1394
464	1395
465	1396
465	1397
465	1398
466	1399
466	1400
466	1401
467	1402
467	1403
467	1404
468	1405
468	1406
468	1407
469	1408
469	1409
469	1410
470	1411
470	1412
470	1413
471	1414
471	1415
471	1416
472	1417
472	1418
472	1419
473	1420
473	1421
473	1422
474	1423
474	1424
474	1425
475	1426
475	1427
475	1428
476	1429
476	1430
476	1431
477	1432
477	1433
477	1434
478	1435
478	1436
478	1437
479	1438
479	1439
479	1440
480	1441
480	1442
480	1443
481	1444
481	1445
481	1446
482	1447
482	1448
482	1449
483	1450
483	1451
483	1452
484	1453
484	1454
484	1455
485	1456
485	1457
485	1458
486	1459
486	1460
486	1461
487	1462
487	1463
487	1464
488	1465
488	1466
488	1467
489	1468
489	1469
489	1470
490	1471
490	1472
490	1473
491	1474
491	1475
491	1476
492	1477
492	1478
492	1479
493	1480
493	1481
493	1482
494	1483
494	1484
494	1485
495	1486
495	1487
495	1488
496	1489
496	1490
496	1491
497	1492
497	1493
497	1494
498	1495
498	1496
498	1497
499	1498
499	1499
499	1500
500	1501
500	1502
500	1503
501	1504
501	1505
501	1506
502	1507
502	1508
502	1509
503	1510
503	1511
503	1512
504	1513
504	1514
504	1515
505	1516
505	1517
505	1518
506	1519
506	1520
506	1521
507	1522
507	1523
507	1524
508	1525
508	1526
508	1527
509	1528
509	1529
509	1530
510	1531
510	1532
510	1533
511	1534
511	1535
511	1536
512	1537
512	1538
512	1539
513	1540
513	1541
513	1542
514	1543
514	1544
514	1545
515	1546
515	1547
515	1548
516	1549
516	1550
516	1551
517	1552
517	1553
517	1554
518	1555
518	1556
518	1557
519	1558
519	1559
519	1560
520	1561
520	1562
520	1563
521	1564
521	1565
521	1566
522	1567
522	1568
522	1569
523	1570
523	1571
523	1572
524	1573
524	1574
524	1575
525	1576
525	1577
525	1578
526	1579
526	1580
526	1581
527	1582
527	1583
527	1584
528	1585
528	1586
528	1587
529	1588
529	1589
529	1590
530	1591
530	1592
530	1593
531	1594
531	1595
531	1596
532	1597
532	1598
532	1599
533	1600
533	1601
533	1602
534	1603
534	1604
534	1605
535	1606
535	1607
535	1608
536	1609
536	1610
536	1611
537	1612
537	1613
537	1614
538	1615
538	1616
538	1617
539	1618
539	1619
539	1620
540	1621
540	1622
540	1623
541	1624
541	1625
541	1626
542	1627
542	1628
542	1629
543	1630
543	1631
543	1632
544	1633
544	1634
544	1635
545	1636
545	1637
545	1638
546	1639
546	1640
546	1641
547	1642
547	1643
547	1644
548	1645
548	1646
548	1647
549	1648
549	1649
549	1650
550	1651
550	1652
550	1653
551	1654
551	1655
551	1656
552	1657
552	1658
552	1659
553	1660
553	1661
553	1662
554	1663
554	1664
554	1665
555	1666
555	1667
555	1668
556	1669
556	1670
556	1671
557	1672
557	1673
557	1674
558	1675
558	1676
558	1677
559	1678
559	1679
559	1680
560	1681
560	1682
560	1683
561	1684
561	1685
561	1686
562	1687
562	1688
562	1689
563	1690
563	1691
563	1692
564	1693
564	1694
564	1695
565	1696
565	1697
565	1698
566	1699
566	1700
566	1701
567	1702
567	1703
567	1704
568	1705
568	1706
568	1707
569	1708
569	1709
569	1710
570	1711
570	1712
570	1713
571	1714
571	1715
571	1716
572	1717
572	1718
572	1719
573	1720
573	1721
573	1722
574	1723
574	1724
574	1725
575	1726
575	1727
575	1728
576	1729
576	1730
576	1731
577	1732
577	1733
577	1734
578	1735
578	1736
578	1737
579	1738
579	1739
579	1740
580	1741
580	1742
580	1743
581	1744
581	1745
581	1746
582	1747
582	1748
582	1749
583	1750
583	1751
583	1752
584	1753
584	1754
584	1755
585	1756
585	1757
585	1758
586	1759
586	1760
586	1761
587	1762
587	1763
587	1764
588	1765
588	1766
588	1767
589	1768
589	1769
589	1770
590	1771
590	1772
590	1773
591	1774
591	1775
591	1776
592	1777
592	1778
592	1779
593	1780
593	1781
593	1782
594	1783
594	1784
594	1785
595	1786
595	1787
595	1788
596	1789
596	1790
596	1791
597	1792
597	1793
597	1794
598	1795
598	1796
598	1797
599	1798
599	1799
599	1800
600	1801
600	1802
600	1803
601	1804
601	1805
601	1806
602	1807
602	1808
602	1809
603	1810
603	1811
603	1812
604	1813
604	1814
604	1815
605	1816
605	1817
605	1818
606	1819
606	1820
606	1821
607	1822
607	1823
607	1824
608	1825
608	1826
608	1827
609	1828
609	1829
609	1830
610	1831
610	1832
610	1833
611	1834
611	1835
611	1836
612	1837
612	1838
612	1839
613	1840
613	1841
613	1842
614	1843
614	1844
614	1845
615	1846
615	1847
615	1848
616	1849
616	1850
616	1851
617	1852
617	1853
617	1854
618	1855
618	1856
618	1857
619	1858
619	1859
619	1860
620	1861
620	1862
620	1863
621	1864
621	1865
621	1866
622	1867
622	1868
622	1869
623	1870
623	1871
623	1872
624	1873
624	1874
624	1875
625	1876
625	1877
625	1878
626	1879
626	1880
626	1881
627	1882
627	1883
627	1884
628	1885
628	1886
628	1887
629	1888
629	1889
629	1890
630	1891
630	1892
630	1893
631	1894
631	1895
631	1896
632	1897
632	1898
632	1899
633	1900
633	1901
633	1902
634	1903
634	1904
634	1905
635	1906
635	1907
635	1908
636	1909
636	1910
636	1911
637	1912
637	1913
637	1914
638	1915
638	1916
638	1917
639	1918
639	1919
639	1920
640	1921
640	1922
640	1923
641	1924
641	1925
641	1926
642	1927
642	1928
642	1929
643	1930
643	1931
643	1932
644	1933
644	1934
644	1935
645	1936
645	1937
645	1938
646	1939
646	1940
646	1941
647	1942
647	1943
647	1944
648	1945
648	1946
648	1947
649	1948
649	1949
649	1950
650	1951
650	1952
650	1953
651	1954
651	1955
651	1956
652	1957
652	1958
652	1959
653	1960
653	1961
653	1962
654	1963
654	1964
654	1965
655	1966
655	1967
655	1968
656	1969
656	1970
656	1971
657	1972
657	1973
657	1974
658	1975
658	1976
658	1977
659	1978
659	1979
659	1980
660	1981
660	1982
660	1983
661	1984
661	1985
661	1986
662	1987
662	1988
662	1989
663	1990
663	1991
663	1992
664	1993
664	1994
664	1995
665	1996
665	1997
665	1998
666	1999
