#parent	child	edge_length
09145 Cellular community - prokaryotes	02024 Quorum sensing	0.1095030684078876
09140 Cellular Processes	09141 Transport and catabolism	7.360828872698796e-17
09141 Transport and catabolism	04142 Lysosome	1.1233451672358048e-16
09181 Protein families: metabolism	ko01003	0.2673556408105621
09100 Metabolism	09107 Glycan biosynthesis and metabolism	0.28046571846483254
09107 Glycan biosynthesis and metabolism	00541 O-Antigen nucleotide sugar biosynthesis	0.07667287804385448
09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism	2.6348706402594523e-16
09100 Metabolism	09108 Metabolism of cofactors and vitamins	0.2459670819176817
09108 Metabolism of cofactors and vitamins	00790 Folate biosynthesis	2.2454569235746e-16
09111 Xenobiotics biodegradation and metabolism	00980 Metabolism of xenobiotics by cytochrome P450	1.1784124809142665e-16
09106 Metabolism of other amino acids	00470 D-Amino acid metabolism	3.9917879203106694e-17
09107 Glycan biosynthesis and metabolism	00515 Mannose type O-glycan biosynthesis	2.271743849801432e-17
09145 Cellular community - prokaryotes	02025 Biofilm formation - Pseudomonas aeruginosa	9.629193563997924e-17
09150 Organismal Systems	09152 Endocrine system	1.8903208762316811e-16
09152 Endocrine system	04922 Glucagon signaling pathway	1.3968486480467887e-16
09152 Endocrine system	04919 Thyroid hormone signaling pathway	1.7415531244579526e-16
09132 Signal transduction	04152 AMPK signaling pathway	1.7521876722311706e-16
09130 Environmental Information Processing	09131 Membrane transport	1.3426817689355528e-16
09131 Membrane transport	02060 Phosphotransferase system (PTS)	5.745410835086573e-17
09150 Organismal Systems	09151 Immune system	0.0009350303417099569
09151 Immune system	04622 RIG-I-like receptor signaling pathway	1.691172453894108e-16
09152 Endocrine system	04917 Prolactin signaling pathway	2.22760541971452e-16
09107 Glycan biosynthesis and metabolism	00511 Other glycan degradation	7.950698935257919e-17
09182 Protein families: genetic information processing	ko03110	0.23375233378654087
09107 Glycan biosynthesis and metabolism	00603 Glycosphingolipid biosynthesis - globo and isoglobo series	1.0888741088475368e-16
09150 Organismal Systems	09154 Digestive system	6.651265304691634e-17
09154 Digestive system	04973 Carbohydrate digestion and absorption	1.0952182978963112e-16
09132 Signal transduction	04070 Phosphatidylinositol signaling system	3.827164312489746e-17
09183 Protein families: signaling and cellular processes	ko00537	0.24740100946749533
09110 Biosynthesis of other secondary metabolites	00999 Biosynthesis of various plant secondary metabolites	4.79349320335206e-16
09145 Cellular community - prokaryotes	02026 Biofilm formation - Escherichia coli	1.8897908364398473e-17
09132 Signal transduction	04016 MAPK signaling pathway - plant	3.294629692059257e-16
09160 Human Diseases	09175 Drug resistance: antimicrobial	4.613046646389555e-16
09175 Drug resistance: antimicrobial	01501 beta-Lactam resistance	6.857987936033799e-17
09181 Protein families: metabolism	ko01002	0.26542983966092487
09110 Biosynthesis of other secondary metabolites	00525 Acarbose and validamycin biosynthesis	3.127485806764348e-17
09181 Protein families: metabolism	ko01011	0.1789283733966068
09181 Protein families: metabolism	ko01009	0.2081523178815854
09145 Cellular community - prokaryotes	05111 Biofilm formation - Vibrio cholerae	0.0004124419626427279
09181 Protein families: metabolism	ko01007	0.1990031434045283
09175 Drug resistance: antimicrobial	01503 Cationic antimicrobial peptide (CAMP) resistance	1.5554515612453815e-16
09109 Metabolism of terpenoids and polyketides	00523 Polyketide sugar unit biosynthesis	0.11067449782689226
09111 Xenobiotics biodegradation and metabolism	00621 Dioxin degradation	0.012206828889102508
09106 Metabolism of other amino acids	00430 Taurine and hypotaurine metabolism	3.995036050122386e-17
09103 Lipid metabolism	00061 Fatty acid biosynthesis	1.2514136487190094e-16
09105 Amino acid metabolism	00280 Valine, leucine and isoleucine degradation	4.687887304927349e-17
09111 Xenobiotics biodegradation and metabolism	00627 Aminobenzoate degradation	6.715191897302874e-05
09111 Xenobiotics biodegradation and metabolism	00643 Styrene degradation	7.900013340260634e-17
09132 Signal transduction	04011 MAPK signaling pathway - yeast	2.245793708767335e-16
09152 Endocrine system	03320 PPAR signaling pathway	1.3155980827706415e-16
09105 Amino acid metabolism	00290 Valine, leucine and isoleucine biosynthesis	1.0319587611403961e-16
09101 Carbohydrate metabolism	00660 C5-Branched dibasic acid metabolism	5.19427209287892e-16
09141 Transport and catabolism	04146 Peroxisome	1.0910281711251336e-16
09160 Human Diseases	09164 Neurodegenerative disease	2.777736266088939e-17
09164 Neurodegenerative disease	05022 Pathways of neurodegeneration - multiple diseases	9.522822490959956e-17
09160 Human Diseases	09176 Drug resistance: antineoplastic	4.519940642727346e-17
09176 Drug resistance: antineoplastic	01523 Antifolate resistance	5.950916844163593e-17
09108 Metabolism of cofactors and vitamins	00670 One carbon pool by folate	1.4337746279499118e-14
09105 Amino acid metabolism	00330 Arginine and proline metabolism	9.359261218050394e-05
09106 Metabolism of other amino acids	00460 Cyanoamino acid metabolism	0.00466103332047107
09105 Amino acid metabolism	00340 Histidine metabolism	1.336625993511339e-17
09106 Metabolism of other amino acids	00410 beta-Alanine metabolism	6.811256935939354e-17
09111 Xenobiotics biodegradation and metabolism	00930 Caprolactam degradation	6.135841811794661e-17
09111 Xenobiotics biodegradation and metabolism	00362 Benzoate degradation	1.223477744611928e-17
09108 Metabolism of cofactors and vitamins	00760 Nicotinate and nicotinamide metabolism	0.04040326594377513
09167 Endocrine and metabolic disease	04940 Type I diabetes mellitus	1.6535691223820436e-16
09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism	1.1624969096009374e-16
09108 Metabolism of cofactors and vitamins	00770 Pantothenate and CoA biosynthesis	3.517099291969097e-17
09181 Protein families: metabolism	ko00199	0.4013327199675277
09110 Biosynthesis of other secondary metabolites	00966 Glucosinolate biosynthesis	2.1257334502132864e-16
09171 Infectious disease: bacterial	05152 Tuberculosis	3.01530549799925e-17
09141 Transport and catabolism	04144 Endocytosis	1.8184261084001628e-16
09171 Infectious disease: bacterial	05132 Salmonella infection	2.2396778678567e-13
09140 Cellular Processes	09142 Cell motility	1.129391858478309e-16
09142 Cell motility	04810 Regulation of actin cytoskeleton	1.129391858478309e-16
09183 Protein families: signaling and cellular processes	ko02042	0.42429550297506347
09152 Endocrine system	04910 Insulin signaling pathway	1.1422247265811887e-16
09141 Transport and catabolism	04138 Autophagy - yeast	1.6518439158434977e-16
09108 Metabolism of cofactors and vitamins	00740 Riboflavin metabolism	0.0009139003451348608
09182 Protein families: genetic information processing	ko03029	0.23771900190453954
09176 Drug resistance: antineoplastic	01524 Platinum drug resistance	8.871964034629407e-17
09181 Protein families: metabolism	ko00194	0.34802849575629174
09150 Organismal Systems	09159 Environmental adaptation	0.00076882593790049
09159 Environmental adaptation	04714 Thermogenesis	1.5685554050750409e-16
09160 Human Diseases	09163 Immune disease	8.355952591014342e-17
09163 Immune disease	05323 Rheumatoid arthritis	1.5563820015386008e-16
09155 Excretory system	04966 Collecting duct acid secretion	1.3188694698571102e-16
09182 Protein families: genetic information processing	ko03036	0.23467651283816945
09102 Energy metabolism	00910 Nitrogen metabolism	2.54480899272908e-16
09105 Amino acid metabolism	00220 Arginine biosynthesis	7.597001130889559e-17
09102 Energy metabolism	00920 Sulfur metabolism	0.006420001719966927
09110 Biosynthesis of other secondary metabolites	00261 Monobactam biosynthesis	1.995718195632847e-17
09182 Protein families: genetic information processing	ko03016	0.20866785917993277
09182 Protein families: genetic information processing	ko03400	0.21710479851950099
ko00001	09120 Genetic Information Processing	0.21017150877828958
09120 Genetic Information Processing	09123 Folding, sorting and degradation	0.0004883721660806509
09123 Folding, sorting and degradation	04122 Sulfur relay system	3.546849728371986e-16
09106 Metabolism of other amino acids	00450 Selenocompound metabolism	5.1956548042734044e-17
09111 Xenobiotics biodegradation and metabolism	00623 Toluene degradation	0.011775306435031102
09110 Biosynthesis of other secondary metabolites	00998 Biosynthesis of various antibiotics	0.0774932350020078
09103 Lipid metabolism	00140 Steroid hormone biosynthesis	1.3452304238627814e-16
09103 Lipid metabolism	00062 Fatty acid elongation	1.3972671758610102e-16
09159 Environmental adaptation	04626 Plant-pathogen interaction	0.13145421700872384
09132 Signal transduction	04151 PI3K-Akt signaling pathway	2.8906202674030677e-16
09111 Xenobiotics biodegradation and metabolism	00642 Ethylbenzene degradation	1.8667398527159587e-16
09103 Lipid metabolism	00592 alpha-Linolenic acid metabolism	8.297794585869254e-17
09103 Lipid metabolism	00071 Fatty acid degradation	2.1510219483512483e-16
09103 Lipid metabolism	00564 Glycerophospholipid metabolism	9.046004211977996e-18
09105 Amino acid metabolism	00360 Phenylalanine metabolism	0.002045214784769925
09103 Lipid metabolism	00073 Cutin, suberine and wax biosynthesis	1.9044374961336819e-16
09150 Organismal Systems	09149 Aging	0.013701981072707637
09149 Aging	04212 Longevity regulating pathway - worm	4.106942349403128e-17
09181 Protein families: metabolism	ko01006	0.25648364720822586
09109 Metabolism of terpenoids and polyketides	00909 Sesquiterpenoid and triterpenoid biosynthesis	0.0734316409585518
09103 Lipid metabolism	00100 Steroid biosynthesis	9.384502110827972e-17
09152 Endocrine system	04913 Ovarian steroidogenesis	1.7395081486795131e-16
09154 Digestive system	04979 Cholesterol metabolism	1.1277607704806513e-16
09103 Lipid metabolism	00120 Primary bile acid biosynthesis	1.2743981588643197e-16
09161 Cancer: overview	05208 Chemical carcinogenesis - reactive oxygen species	5.039583464383905e-16
09154 Digestive system	04976 Bile secretion	1.5911111660007385e-16
09103 Lipid metabolism	00121 Secondary bile acid biosynthesis	0.09454424043738152
09160 Human Diseases	09162 Cancer: specific types	1.1489428575593757e-16
09162 Cancer: specific types	05215 Prostate cancer	1.6672339523769605e-16
09107 Glycan biosynthesis and metabolism	00510 N-Glycan biosynthesis	1.6547206498812804e-16
09161 Cancer: overview	05204 Chemical carcinogenesis - DNA adducts	1.847234960539746e-16
09155 Excretory system	04960 Aldosterone-regulated sodium reabsorption	1.5502595070938659e-16
09108 Metabolism of cofactors and vitamins	00830 Retinol metabolism	3.077800530028949e-16
09111 Xenobiotics biodegradation and metabolism	00984 Steroid degradation	2.87904543628183e-17
09132 Signal transduction	04072 Phospholipase D signaling pathway	2.6450495776347754e-17
09161 Cancer: overview	05231 Choline metabolism in cancer	1.3827082588437466e-16
09154 Digestive system	04975 Fat digestion and absorption	1.2995007246604588e-16
09107 Glycan biosynthesis and metabolism	00572 Arabinogalactan biosynthesis - Mycobacterium	1.8295036213664632e-17
09154 Digestive system	04977 Vitamin digestion and absorption	1.3147798252841663e-16
09107 Glycan biosynthesis and metabolism	00552 Teichoic acid biosynthesis	4.60892841461636e-16
09103 Lipid metabolism	00565 Ether lipid metabolism	1.3722117435106746e-16
09106 Metabolism of other amino acids	00440 Phosphonate and phosphinate metabolism	0.08426099581032374
09152 Endocrine system	04923 Regulation of lipolysis in adipocytes	1.4280992737197728e-16
09150 Organismal Systems	09156 Nervous system	6.689419574583088e-17
09156 Nervous system	04725 Cholinergic synapse	1.5643896688382368e-16
09132 Signal transduction	04014 Ras signaling pathway	7.702544825510185e-17
09103 Lipid metabolism	00600 Sphingolipid metabolism	1.6872458171137193e-16
09132 Signal transduction	04071 Sphingolipid signaling pathway	8.624167902834023e-17
09140 Cellular Processes	09143 Cell growth and death	0.052340312289412
09143 Cell growth and death	04217 Necroptosis	1.3408180886076876e-16
09156 Nervous system	04726 Serotonergic synapse	1.6329281525984033e-16
09103 Lipid metabolism	00590 Arachidonic acid metabolism	1.1969752526894416e-16
09161 Cancer: overview	05207 Chemical carcinogenesis - receptor activation	2.3483942663267863e-16
09174 Infectious disease: parasitic	05145 Toxoplasmosis	1.2993240880426612e-16
09183 Protein families: signaling and cellular processes	ko04090	0.2535771732925099
09143 Cell growth and death	04216 Ferroptosis	1.3532690519701847e-16
09103 Lipid metabolism	00591 Linoleic acid metabolism	4.3410409463856695e-16
09103 Lipid metabolism	01040 Biosynthesis of unsaturated fatty acids	2.358005634694039e-16
09104 Nucleotide metabolism	00240 Pyrimidine metabolism	3.461676601134521e-11
09111 Xenobiotics biodegradation and metabolism	00983 Drug metabolism - other enzymes	1.8857588196674003e-17
09182 Protein families: genetic information processing	ko03009	0.20715207795419446
09149 Aging	04213 Longevity regulating pathway - multiple species	2.120201335439704e-16
09176 Drug resistance: antineoplastic	01522 Endocrine resistance	6.449904610635256e-17
09159 Environmental adaptation	04713 Circadian entrainment	1.6348583888234118e-16
09181 Protein families: metabolism	ko01001	0.22865081145298877
09160 Human Diseases	09165 Substance dependence	3.454230979885116e-17
09165 Substance dependence	05032 Morphine addiction	6.739303730934315e-17
09132 Signal transduction	04022 cGMP-PKG signaling pathway	2.5538436191005255e-17
09150 Organismal Systems	09157 Sensory system	2.806010829611969e-17
09157 Sensory system	04744 Phototransduction	9.061137265268768e-17
09163 Immune disease	05340 Primary immunodeficiency	1.5399746951926326e-16
09157 Sensory system	04742 Taste transduction	1.5303916162360962e-16
09108 Metabolism of cofactors and vitamins	00730 Thiamine metabolism	5.094595688596718e-17
09162 Cancer: specific types	05223 Non-small cell lung cancer	1.7653735166946985e-16
09110 Biosynthesis of other secondary metabolites	00232 Caffeine metabolism	4.204023557969978e-16
09111 Xenobiotics biodegradation and metabolism	00791 Atrazine degradation	8.987921301265016e-17
09171 Infectious disease: bacterial	05120 Epithelial cell signaling in Helicobacter pylori infection	5.427546986872836e-17
09180 Brite Hierarchies	09185 Viral protein families	0.4322130213372188
09185 Viral protein families	ko03200	0.05004088877633081
09182 Protein families: genetic information processing	ko03000	0.2689699183372302
09183 Protein families: signaling and cellular processes	ko02044	0.3147373232571078
09162 Cancer: specific types	05219 Bladder cancer	1.34610672262549e-16
09110 Biosynthesis of other secondary metabolites	00950 Isoquinoline alkaloid biosynthesis	0.07919737464964269
09181 Protein families: metabolism	ko01008	0.38416839403691017
09108 Metabolism of cofactors and vitamins	00750 Vitamin B6 metabolism	3.6382278565796335e-16
09165 Substance dependence	05034 Alcoholism	1.3511956795201396e-16
09110 Biosynthesis of other secondary metabolites	00960 Tropane, piperidine and pyridine alkaloid biosynthesis	6.70681037465076e-17
09108 Metabolism of cofactors and vitamins	00130 Ubiquinone and other terpenoid-quinone biosynthesis	2.921562007848789e-17
09183 Protein families: signaling and cellular processes	ko02048	0.2846283855627975
09132 Signal transduction	04630 JAK-STAT signaling pathway	1.5985096478989875e-16
09105 Amino acid metabolism	00310 Lysine degradation	1.3022221384815027e-16
09175 Drug resistance: antimicrobial	01502 Vancomycin resistance	1.5671071123662001e-16
09167 Endocrine and metabolic disease	04933 AGE-RAGE signaling pathway in diabetic complications	2.099478072245205e-16
09110 Biosynthesis of other secondary metabolites	00332 Carbapenem biosynthesis	3.6996048747430814e-16
09152 Endocrine system	04916 Melanogenesis	1.619370049333846e-16
09163 Immune disease	05320 Autoimmune thyroid disease	1.5436869584296357e-16
09111 Xenobiotics biodegradation and metabolism	00622 Xylene degradation	2.0090671344783743e-16
09110 Biosynthesis of other secondary metabolites	00940 Phenylpropanoid biosynthesis	6.187896078001807e-17
09174 Infectious disease: parasitic	05143 African trypanosomiasis	2.0315305061208852e-16
09150 Organismal Systems	09158 Development and regeneration	1.1218460724079915e-17
09158 Development and regeneration	04361 Axon regeneration	2.1374272214065616e-16
09110 Biosynthesis of other secondary metabolites	00901 Indole alkaloid biosynthesis	0.07636545924067652
09110 Biosynthesis of other secondary metabolites	00997 Biosynthesis of various other secondary metabolites	2.7161635749767913e-17
09110 Biosynthesis of other secondary metabolites	00401 Novobiocin biosynthesis	0.0006016915888968572
09162 Cancer: specific types	05225 Hepatocellular carcinoma	1.5818477423663803e-16
09120 Genetic Information Processing	09122 Translation	1.2163717039336087e-17
09122 Translation	00970 Aminoacyl-tRNA biosynthesis	5.517867521791681e-17
09183 Protein families: signaling and cellular processes	ko01504	0.401802808958299
09107 Glycan biosynthesis and metabolism	00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	6.188380885003832e-17
09123 Folding, sorting and degradation	04141 Protein processing in endoplasmic reticulum	1.8446373733293985e-13
09107 Glycan biosynthesis and metabolism	00513 Various types of N-glycan biosynthesis	1.3785465573118505e-16
09107 Glycan biosynthesis and metabolism	00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	2.71463034780063e-17
09107 Glycan biosynthesis and metabolism	00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin	2.1350143526328086e-17
09183 Protein families: signaling and cellular processes	ko00536	0.25009762610876196
09181 Protein families: metabolism	ko01005	0.4014902799214664
09107 Glycan biosynthesis and metabolism	00540 Lipopolysaccharide biosynthesis	1.1860133815609049e-16
09107 Glycan biosynthesis and metabolism	00550 Peptidoglycan biosynthesis	1.4342044182985923e-16
09107 Glycan biosynthesis and metabolism	00571 Lipoarabinomannan (LAM) biosynthesis	1.1163531227779202e-16
09107 Glycan biosynthesis and metabolism	00543 Exopolysaccharide biosynthesis	0.05231255099368295
09109 Metabolism of terpenoids and polyketides	00900 Terpenoid backbone biosynthesis	1.3989442677044135e-17
09143 Cell growth and death	04111 Cell cycle - yeast	9.491820710665133e-17
09108 Metabolism of cofactors and vitamins	00860 Porphyrin metabolism	3.111528476383025e-17
09111 Xenobiotics biodegradation and metabolism	00361 Chlorocyclohexane and chlorobenzene degradation	0.026451456373613774
09151 Immune system	04621 NOD-like receptor signaling pathway	2.6181711787384874e-16
09108 Metabolism of cofactors and vitamins	00780 Biotin metabolism	1.4048667878885224e-16
09108 Metabolism of cofactors and vitamins	00785 Lipoic acid metabolism	1.2031094797382736e-16
09156 Nervous system	04727 GABAergic synapse	1.576034694259773e-16
09182 Protein families: genetic information processing	ko03032	0.21182614815954615
09166 Cardiovascular disease	05418 Fluid shear stress and atherosclerosis	1.745737469520119e-16
09154 Digestive system	04978 Mineral absorption	1.5253801466533742e-16
09109 Metabolism of terpenoids and polyketides	01053 Biosynthesis of siderophore group nonribosomal peptides	4.502703504533868e-17
09109 Metabolism of terpenoids and polyketides	00981 Insect hormone biosynthesis	1.3700263536840662e-16
09109 Metabolism of terpenoids and polyketides	00902 Monoterpenoid biosynthesis	0.07586854868556676
09109 Metabolism of terpenoids and polyketides	00903 Limonene and pinene degradation	2.238376264299292e-16
09110 Biosynthesis of other secondary metabolites	00996 Biosynthesis of various alkaloids	1.7107302010057366e-16
09109 Metabolism of terpenoids and polyketides	00904 Diterpenoid biosynthesis	0.10694723182194243
09109 Metabolism of terpenoids and polyketides	00906 Carotenoid biosynthesis	1.0626397881743316e-17
09109 Metabolism of terpenoids and polyketides	00905 Brassinosteroid biosynthesis	2.8596584168448775e-17
09109 Metabolism of terpenoids and polyketides	00908 Zeatin biosynthesis	2.3009671431979057e-16
09109 Metabolism of terpenoids and polyketides	00522 Biosynthesis of 12-, 14- and 16-membered macrolides	6.260809050281613e-16
09109 Metabolism of terpenoids and polyketides	01059 Biosynthesis of enediyne antibiotics	0.0003468481139171439
09109 Metabolism of terpenoids and polyketides	01056 Biosynthesis of type II polyketide backbone	3.010316599920883e-17
09109 Metabolism of terpenoids and polyketides	01057 Biosynthesis of type II polyketide products	0.1448516748797687
09109 Metabolism of terpenoids and polyketides	01055 Biosynthesis of vancomycin group antibiotics	2.410881741555444e-16
09110 Biosynthesis of other secondary metabolites	00404 Staurosporine biosynthesis	1.9636100611919963e-16
09110 Biosynthesis of other secondary metabolites	00941 Flavonoid biosynthesis	5.0040702368589916e-17
09110 Biosynthesis of other secondary metabolites	00945 Stilbenoid, diarylheptanoid and gingerol biosynthesis	1.929677946405558e-16
09110 Biosynthesis of other secondary metabolites	00943 Isoflavonoid biosynthesis	1.2806858667363116e-16
09110 Biosynthesis of other secondary metabolites	00944 Flavone and flavonol biosynthesis	1.3240746939987163e-16
09110 Biosynthesis of other secondary metabolites	00942 Anthocyanin biosynthesis	9.239540193407332e-16
09110 Biosynthesis of other secondary metabolites	00403 Indole diterpene alkaloid biosynthesis	1.2047225313721055e-15
09110 Biosynthesis of other secondary metabolites	00965 Betalain biosynthesis	1.1332407475615576e-16
09110 Biosynthesis of other secondary metabolites	00311 Penicillin and cephalosporin biosynthesis	1.7244238551593585e-16
09110 Biosynthesis of other secondary metabolites	00331 Clavulanic acid biosynthesis	1.4084111870424753e-16
09110 Biosynthesis of other secondary metabolites	00405 Phenazine biosynthesis	1.9060483764074077e-16
09110 Biosynthesis of other secondary metabolites	00333 Prodigiosin biosynthesis	3.436583957027114e-17
09110 Biosynthesis of other secondary metabolites	00254 Aflatoxin biosynthesis	1.3831709051022202e-16
09111 Xenobiotics biodegradation and metabolism	00624 Polycyclic aromatic hydrocarbon degradation	0.0588013555124755
09111 Xenobiotics biodegradation and metabolism	00364 Fluorobenzoate degradation	0.0022321439814911802
09111 Xenobiotics biodegradation and metabolism	00363 Bisphenol degradation	1.1322596235568012e-16
09111 Xenobiotics biodegradation and metabolism	00365 Furfural degradation	9.07264223833445e-17
ko00001	09190 Not Included in Pathway or Brite	0.01095610616843675
09190 Not Included in Pathway or Brite	09191 Unclassified: metabolism	0.1918301315054275
09191 Unclassified: metabolism	99980 Enzymes with EC numbers	0.16499484433149395
09182 Protein families: genetic information processing	ko03021	0.22864026491997888
09180 Brite Hierarchies	09184 RNA family	0.3447816572471051
09184 RNA family	ko03100	0.3447816572471051
09182 Protein families: genetic information processing	ko03041	0.22762984447725304
09182 Protein families: genetic information processing	ko04121	0.23951572889043266
09182 Protein families: genetic information processing	ko03012	0.18809772416726236
09182 Protein families: genetic information processing	ko03011	0.23462601874615327
09183 Protein families: signaling and cellular processes	ko04812	0.23317855157664044
09122 Translation	03013 Nucleocytoplasmic transport	6.148525678449375e-17
09183 Protein families: signaling and cellular processes	ko04031	0.3106709654546791
09182 Protein families: genetic information processing	ko03051	0.2131962989199274
09123 Folding, sorting and degradation	03060 Protein export	1.898376676622656e-16
09183 Protein families: signaling and cellular processes	ko04091	0.29289787028030845
09166 Cardiovascular disease	05417 Lipid and atherosclerosis	1.432449375895661e-16
09160 Human Diseases	09172 Infectious disease: viral	3.1152765692481906e-16
