#parent	child	edge_length
00010 Glycolysis / Gluconeogenesis	K01568	0.19525137788266356
09167 Endocrine and metabolic disease	04936 Alcoholic liver disease	0.0
04936 Alcoholic liver disease	K13951	0.5
04936 Alcoholic liver disease	K13980	0.5
04936 Alcoholic liver disease	K00121	0.15904442936958374
04936 Alcoholic liver disease	K13952	0.5
09160 Human Diseases	09174 Infectious disease: parasitic	2.7755575615628914e-17
09174 Infectious disease: parasitic	05146 Amoebiasis	0.0
05146 Amoebiasis	K04072	0.1543444495314985
09111 Xenobiotics biodegradation and metabolism	00982 Drug metabolism - cytochrome P450	0.01927752576119937
00982 Drug metabolism - cytochrome P450	K13953	0.14029454345378584
09111 Xenobiotics biodegradation and metabolism	00626 Naphthalene degradation	0.33912905371509006
00626 Naphthalene degradation	K13954	0.5
09105 Amino acid metabolism	00350 Tyrosine metabolism	0.0
00350 Tyrosine metabolism	K18857	0.5
00982 Drug metabolism - cytochrome P450	K00001	0.11342607602714178
ko04147	K00002	0.17597734573346768
09100 Metabolism	09109 Metabolism of terpenoids and polyketides	0.3550521734392574
09109 Metabolism of terpenoids and polyketides	00281 Geraniol degradation	0.0
00281 Geraniol degradation	K12957	0.5
09100 Metabolism	09103 Lipid metabolism	-0.02264740879757486
09103 Lipid metabolism	00561 Glycerolipid metabolism	0.04289688845812327
00561 Glycerolipid metabolism	K13979	0.16642838789396575
09111 Xenobiotics biodegradation and metabolism	00625 Chloroalkane and chloroalkene degradation	0.019937845771574536
00625 Chloroalkane and chloroalkene degradation	K14028	0.8191912079435155
00625 Chloroalkane and chloroalkene degradation	K14029	0.5
00625 Chloroalkane and chloroalkene degradation	K00114	0.18607548550652364
00620 Pyruvate metabolism	K04022	0.8750807174785029
00620 Pyruvate metabolism	K22473	0.8750807174785029
00620 Pyruvate metabolism	K22474	0.8750807174785029
04936 Alcoholic liver disease	K00128	0.11550079898871701
04936 Alcoholic liver disease	K14085	0.5
04936 Alcoholic liver disease	K00149	0.5
00982 Drug metabolism - cytochrome P450	K00129	0.22710385816792222
00620 Pyruvate metabolism	K00138	0.8750807174785029
09180 Brite Hierarchies	09181 Protein families: metabolism	0.0026877463733142593
09181 Protein families: metabolism	ko01004	-0.0026877463733142176
ko01004	K01895	0.12426753103493626
ko01004	K01913	0.8757324689650637
ko01004	K01905	0.8757324689650637
ko01004	K22224	0.8757324689650637
ko01004	K24012	0.1120089076119201
09101 Carbohydrate metabolism	00052 Galactose metabolism	0.0
00052 Galactose metabolism	K01785	0.13043871067502388
00010 Glycolysis / Gluconeogenesis	K01085	0.5
00010 Glycolysis / Gluconeogenesis	K20866	0.5
09110 Biosynthesis of other secondary metabolites	00521 Streptomycin biosynthesis	-0.01945245767075128
00521 Streptomycin biosynthesis	K01835	0.11633389017362594
00521 Streptomycin biosynthesis	K15778	0.13816833696644654
09100 Metabolism	09104 Nucleotide metabolism	0.3550521734392574
09104 Nucleotide metabolism	00230 Purine metabolism	-0.2788190915747145
00230 Purine metabolism	K15779	0.7788190915747145
09167 Endocrine and metabolic disease	04931 Insulin resistance	-0.3227970060734582
04931 Insulin resistance	K01084	0.8227970060734582
00520 Amino sugar and nucleotide sugar metabolism	K00886	0.5
00010 Glycolysis / Gluconeogenesis	K08074	0.5
00010 Glycolysis / Gluconeogenesis	K01792	0.15587038406821074
00260 Glycine, serine and threonine metabolism	K01837	0.8344507267772104
09101 Carbohydrate metabolism	00562 Inositol phosphate metabolism	0.0
00562 Inositol phosphate metabolism	K03103	0.1624256009387819
00010 Glycolysis / Gluconeogenesis	K11389	0.5
09101 Carbohydrate metabolism	00030 Pentose phosphate pathway	-0.05946027447134382
00030 Pentose phosphate pathway	K00131	0.22958329677812028
00030 Pentose phosphate pathway	K18978	0.8298769776932235
04931 Insulin resistance	K01596	0.13528433462444212
00710 Carbon fixation in photosynthetic organisms	K01610	0.14137281560856974
09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism	0.0
00500 Starch and sucrose metabolism	K01222	0.16012573513111494
00500 Starch and sucrose metabolism	K01223	0.13545536949035308
09183 Protein families: signaling and cellular processes	ko02000	0.053945369085675474
ko02000	K02777	0.8223463802962104
ko02000	K02779	0.5
ko02000	K02791	0.5
ko02000	K20118	0.1782486332321198
ko02000	K02753	0.5
09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism	0.03424608390044054
00630 Glyoxylate and dicarboxylate metabolism	K01647	0.08475498371093002
ko04147	K01648	0.23051762137009102
00720 Carbon fixation pathways in prokaryotes	K15230	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K15231	0.8834084453334109
09101 Carbohydrate metabolism	00020 Citrate cycle (TCA cycle)	-0.37671302970624865
00020 Citrate cycle (TCA cycle)	K05942	0.8767130297062486
00720 Carbon fixation pathways in prokaryotes	K01681	0.10712356391772261
00720 Carbon fixation pathways in prokaryotes	K01682	0.21280166606469747
09160 Human Diseases	09161 Cancer: overview	2.7755575615628914e-17
09161 Cancer: overview	05230 Central carbon metabolism in cancer	2.7755575615628914e-17
05230 Central carbon metabolism in cancer	K00031	0.12575043163085586
00020 Citrate cycle (TCA cycle)	K00030	0.1547974727801611
09105 Amino acid metabolism	00300 Lysine biosynthesis	0.0
00300 Lysine biosynthesis	K17753	0.5
00020 Citrate cycle (TCA cycle)	K00164	0.12328697029375135
09105 Amino acid metabolism	00380 Tryptophan metabolism	0.0
00380 Tryptophan metabolism	K00658	0.15034328550099618
00630 Glyoxylate and dicarboxylate metabolism	K01616	0.1803556002984231
00720 Carbon fixation pathways in prokaryotes	K00177	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K00176	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K01902	0.23841647742436195
00720 Carbon fixation pathways in prokaryotes	K01903	0.1496050606738451
09101 Carbohydrate metabolism	00640 Propanoate metabolism	0.0
00640 Propanoate metabolism	K01899	0.5
ko04147	K01900	0.8762917493818859
09101 Carbohydrate metabolism	00650 Butanoate metabolism	-5.551115123125783e-17
00650 Butanoate metabolism	K18118	0.1863808601260739
09167 Endocrine and metabolic disease	04932 Non-alcoholic fatty liver disease	0.0
04932 Non-alcoholic fatty liver disease	K00234	0.5
04932 Non-alcoholic fatty liver disease	K00235	0.5
04932 Non-alcoholic fatty liver disease	K00236	0.5
04932 Non-alcoholic fatty liver disease	K00237	0.5
09102 Energy metabolism	00190 Oxidative phosphorylation	0.0
00190 Oxidative phosphorylation	K25801	0.5
09160 Human Diseases	09171 Infectious disease: bacterial	2.7755575615628914e-17
09171 Infectious disease: bacterial	05134 Legionellosis	-4.163336342344337e-17
05134 Legionellosis	K00239	0.12438285716746289
00720 Carbon fixation pathways in prokaryotes	K00240	0.19413926361319245
00720 Carbon fixation pathways in prokaryotes	K00241	0.2043668834341047
00720 Carbon fixation pathways in prokaryotes	K00242	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K18859	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K18860	0.8834084453334109
ko00001	09130 Environmental Information Processing	0.0
09130 Environmental Information Processing	09132 Signal transduction	0.0
09132 Signal transduction	02020 Two-component system	0.0
02020 Two-component system	K00244	0.5
02020 Two-component system	K00245	0.5
02020 Two-component system	K00246	0.5
02020 Two-component system	K00247	0.5
00720 Carbon fixation pathways in prokaryotes	K00233	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K25995	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K25996	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K01676	0.20409399088612412
00720 Carbon fixation pathways in prokaryotes	K01677	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K01678	0.8834084453334109
09167 Endocrine and metabolic disease	04934 Cushing syndrome	0.0
04934 Cushing syndrome	K01679	0.13485994625894115
00720 Carbon fixation pathways in prokaryotes	K01675	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K01774	0.8834084453334109
ko00001	09150 Organismal Systems	0.0
09150 Organismal Systems	09155 Excretory system	-0.3463595390940446
09155 Excretory system	04964 Proximal tubule bicarbonate reclamation	0.4231797695470223
04964 Proximal tubule bicarbonate reclamation	K00025	0.4231797695470223
09105 Amino acid metabolism	00270 Cysteine and methionine metabolism	-0.0015455163708160136
00270 Cysteine and methionine metabolism	K00026	0.1862168578325456
00270 Cysteine and methionine metabolism	K00024	0.11495602339587518
00620 Pyruvate metabolism	K00116	0.1746931433511852
00720 Carbon fixation pathways in prokaryotes	K01958	0.11557986584747466
00720 Carbon fixation pathways in prokaryotes	K01959	0.8834084453334109
00720 Carbon fixation pathways in prokaryotes	K01960	0.22622038887830465
ko04147	K00036	0.10201418650609302
00030 Pentose phosphate pathway	K19243	0.8298769776932235
00030 Pentose phosphate pathway	K01057	0.15985675756266005
00030 Pentose phosphate pathway	K07404	0.1312498644470559
00030 Pentose phosphate pathway	K13937	0.8298769776932235
09100 Metabolism	09106 Metabolism of other amino acids	-0.019180819812749716
09106 Metabolism of other amino acids	00480 Glutathione metabolism	0.009377334374067958
00480 Glutathione metabolism	K00033	0.12221052692219928
00710 Carbon fixation in photosynthetic organisms	K01783	0.15677705005654652
09109 Metabolism of terpenoids and polyketides	01051 Biosynthesis of ansamycins	0.0
01051 Biosynthesis of ansamycins	K00615	0.11976251291448592
00030 Pentose phosphate pathway	K00616	0.1059010113627995
00710 Carbon fixation in photosynthetic organisms	K01807	0.13354591608723687
00710 Carbon fixation in photosynthetic organisms	K01808	0.17424587202929054
00680 Methane metabolism	K13812	0.5
00680 Methane metabolism	K08093	0.5
00680 Methane metabolism	K08094	0.5
00680 Methane metabolism	K13831	0.5
00710 Carbon fixation in photosynthetic organisms	K01621	0.1420887441639862
00030 Pentose phosphate pathway	K01619	0.14869430809108997
00030 Pentose phosphate pathway	K00852	0.13213292024789286
00230 Purine metabolism	K01839	0.16298096339553525
00230 Purine metabolism	K22199	0.5
00030 Pentose phosphate pathway	K05774	0.8298769776932235
00230 Purine metabolism	K00948	0.12769525979278962
00030 Pentose phosphate pathway	K01690	0.18860594406919173
00630 Glyoxylate and dicarboxylate metabolism	K01625	0.14074434671808164
00030 Pentose phosphate pathway	K17463	0.8298769776932235
00052 Galactose metabolism	K11395	0.8695612893249761
00030 Pentose phosphate pathway	K00034	0.2468702128623415
00030 Pentose phosphate pathway	K22969	0.8298769776932235
00030 Pentose phosphate pathway	K21840	0.8298769776932235
00052 Galactose metabolism	K18124	0.8695612893249761
00052 Galactose metabolism	K18125	0.8695612893249761
00030 Pentose phosphate pathway	K00115	0.8298769776932235
00030 Pentose phosphate pathway	K19813	0.8298769776932235
00030 Pentose phosphate pathway	K00117	0.16228245818553722
ko04147	K01053	0.13820797416588249
00030 Pentose phosphate pathway	K06151	0.8298769776932235
00030 Pentose phosphate pathway	K06152	0.8298769776932235
00260 Glycine, serine and threonine metabolism	K00090	0.8344507267772104
00030 Pentose phosphate pathway	K22229	0.8298769776932235
00030 Pentose phosphate pathway	K11441	0.8298769776932235
00480 Glutathione metabolism	K00032	0.8684121387037328
00030 Pentose phosphate pathway	K00851	0.16272022309170397
00030 Pentose phosphate pathway	K25031	0.14354155245868871
00052 Galactose metabolism	K05308	0.8695612893249761
00030 Pentose phosphate pathway	K00874	0.11189007462086953
00052 Galactose metabolism	K18126	0.8695612893249761
00052 Galactose metabolism	K18127	0.8695612893249761
00030 Pentose phosphate pathway	K03738	0.14195308991205347
00030 Pentose phosphate pathway	K18020	0.8298769776932235
00030 Pentose phosphate pathway	K18021	0.8298769776932235
00030 Pentose phosphate pathway	K18022	0.8298769776932235
00030 Pentose phosphate pathway	K18128	0.8298769776932235
00260 Glycine, serine and threonine metabolism	K11529	0.11722770472861607
00030 Pentose phosphate pathway	K22345	0.8298769776932235
ko02000	K17464	0.5
ko02000	K17465	0.5
ko02000	K17466	0.5
ko02000	K17467	0.5
00030 Pentose phosphate pathway	K17468	0.8298769776932235
02020 Two-component system	K01051	0.12285757347615622
09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions	0.0
00040 Pentose and glucuronate interconversions	K22539	0.5
ko00001	09140 Cellular Processes	-0.013240660790386674
09140 Cellular Processes	09145 Cellular community - prokaryotes	-0.011773094311299415
09145 Cellular community - prokaryotes	02024 Quorum sensing	0.0117730943112994
02024 Quorum sensing	K01728	0.1393954266081009
00040 Pentose and glucuronate interconversions	K19551	0.5
00040 Pentose and glucuronate interconversions	K01731	0.5
00040 Pentose and glucuronate interconversions	K22994	0.5
00040 Pentose and glucuronate interconversions	K01730	0.5
00040 Pentose and glucuronate interconversions	K01815	0.5
00040 Pentose and glucuronate interconversions	K00065	0.5
00040 Pentose and glucuronate interconversions	K01184	0.14956970113443868
00040 Pentose and glucuronate interconversions	K01213	0.15425977153249026
00040 Pentose and glucuronate interconversions	K22933	0.5
00040 Pentose and glucuronate interconversions	K01812	0.15845451961215018
00040 Pentose and glucuronate interconversions	K00041	0.1748600653647665
00040 Pentose and glucuronate interconversions	K01685	0.15173964584200128
00040 Pentose and glucuronate interconversions	K16849	0.5
00040 Pentose and glucuronate interconversions	K16850	0.5
00040 Pentose and glucuronate interconversions	K01686	0.15850414953516456
00040 Pentose and glucuronate interconversions	K08323	0.5
00040 Pentose and glucuronate interconversions	K08322	0.5
00040 Pentose and glucuronate interconversions	K00040	0.14363901527375966
00040 Pentose and glucuronate interconversions	K21619	0.5
00040 Pentose and glucuronate interconversions	K18106	0.5
00040 Pentose and glucuronate interconversions	K19634	0.5
00040 Pentose and glucuronate interconversions	K18102	0.5
00040 Pentose and glucuronate interconversions	K18103	0.5
00040 Pentose and glucuronate interconversions	K18107	0.5
09140 Cellular Processes	09141 Transport and catabolism	0.010569656709959407
09141 Transport and catabolism	04142 Lysosome	0.005322561872827675
04142 Lysosome	K01195	0.15826568755643833
ko04147	K14756	0.8762917493818859
09181 Protein families: metabolism	ko01003	-0.03146684726805879
ko01003	K00699	0.12152036039932479
00520 Amino sugar and nucleotide sugar metabolism	K16190	0.5
00520 Amino sugar and nucleotide sugar metabolism	K12447	0.5
09100 Metabolism	09107 Glycan biosynthesis and metabolism	-0.023369698441764925
09107 Glycan biosynthesis and metabolism	00541 O-Antigen nucleotide sugar biosynthesis	0.0
00541 O-Antigen nucleotide sugar biosynthesis	K00012	0.12370731310441263
00541 O-Antigen nucleotide sugar biosynthesis	K00963	0.1139904427370248
00040 Pentose and glucuronate interconversions	K13247	0.5
09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism	0.0
00053 Ascorbate and aldarate metabolism	K08092	0.5
00053 Ascorbate and aldarate metabolism	K00880	0.17441717998191275
00053 Ascorbate and aldarate metabolism	K03078	0.5
00053 Ascorbate and aldarate metabolism	K03079	0.17693685902232692
00053 Ascorbate and aldarate metabolism	K03077	0.5
00040 Pentose and glucuronate interconversions	K01804	0.17963899246280213
00040 Pentose and glucuronate interconversions	K00853	0.15409808039283346
00040 Pentose and glucuronate interconversions	K24707	0.5
00040 Pentose and glucuronate interconversions	K00854	0.12080958774372141
00051 Fructose and mannose metabolism	K01805	0.12845870154508188
09100 Metabolism	09108 Metabolism of cofactors and vitamins	0.3550521734392574
09108 Metabolism of cofactors and vitamins	00790 Folate biosynthesis	0.0
00790 Folate biosynthesis	K00011	0.5
00051 Fructose and mannose metabolism	K00594	0.8314862100831469
00040 Pentose and glucuronate interconversions	K17743	0.5
00040 Pentose and glucuronate interconversions	K26066	0.5
00040 Pentose and glucuronate interconversions	K03331	0.5
00040 Pentose and glucuronate interconversions	K25879	0.5
00040 Pentose and glucuronate interconversions	K25880	0.5
00040 Pentose and glucuronate interconversions	K25881	0.5
00051 Fructose and mannose metabolism	K01820	0.8314862100831469
00051 Fructose and mannose metabolism	K00848	0.1698303582674901
00051 Fructose and mannose metabolism	K01629	0.8314862100831469
00040 Pentose and glucuronate interconversions	K17738	0.5
00040 Pentose and glucuronate interconversions	K17818	0.5
00051 Fructose and mannose metabolism	K00007	0.8314862100831469
00040 Pentose and glucuronate interconversions	K09988	0.5
00040 Pentose and glucuronate interconversions	K05351	0.5
00051 Fructose and mannose metabolism	K00008	0.14971939344069896
00040 Pentose and glucuronate interconversions	K22185	0.5
09111 Xenobiotics biodegradation and metabolism	00980 Metabolism of xenobiotics by cytochrome P450	0.33912905371509006
00980 Metabolism of xenobiotics by cytochrome P450	K00078	0.5
00040 Pentose and glucuronate interconversions	K14273	0.5
00040 Pentose and glucuronate interconversions	K14274	0.5
00040 Pentose and glucuronate interconversions	K24442	0.5
00053 Ascorbate and aldarate metabolism	K24443	0.5
00040 Pentose and glucuronate interconversions	K14275	0.5
00040 Pentose and glucuronate interconversions	K22186	0.5
00040 Pentose and glucuronate interconversions	K22396	0.5
00040 Pentose and glucuronate interconversions	K22397	0.5
00053 Ascorbate and aldarate metabolism	K14259	0.5
09106 Metabolism of other amino acids	00470 D-Amino acid metabolism	-0.02420028981663122
00470 D-Amino acid metabolism	K13877	0.17336135911608958
00470 D-Amino acid metabolism	K19588	0.8452738206020497
00040 Pentose and glucuronate interconversions	K22187	0.17898323306081276
00040 Pentose and glucuronate interconversions	K00875	0.14953170175175534
00040 Pentose and glucuronate interconversions	K22935	0.5
00040 Pentose and glucuronate interconversions	K00039	0.5
00040 Pentose and glucuronate interconversions	K21680	0.5
00040 Pentose and glucuronate interconversions	K05352	0.5
00040 Pentose and glucuronate interconversions	K21681	0.5
00040 Pentose and glucuronate interconversions	K21030	0.5
09107 Glycan biosynthesis and metabolism	00515 Mannose type O-glycan biosynthesis	0.4381463434477937
00515 Mannose type O-glycan biosynthesis	K21031	0.4381463434477937
00051 Fructose and mannose metabolism	K01818	0.8314862100831469
00051 Fructose and mannose metabolism	K00879	0.8314862100831469
00051 Fructose and mannose metabolism	K01628	0.17906434967338208
02024 Quorum sensing	K01218	0.1432696762249246
00051 Fructose and mannose metabolism	K19355	0.1771912904736871
00520 Amino sugar and nucleotide sugar metabolism	K00847	0.12297512133199684
00541 O-Antigen nucleotide sugar biosynthesis	K01809	0.12482507728535835
09145 Cellular community - prokaryotes	02025 Biofilm formation - Pseudomonas aeruginosa	0.008503799409151552
02025 Biofilm formation - Pseudomonas aeruginosa	K16011	0.1440634889731366
00520 Amino sugar and nucleotide sugar metabolism	K17497	0.5
00541 O-Antigen nucleotide sugar biosynthesis	K01840	0.108808197384898
00520 Amino sugar and nucleotide sugar metabolism	K16881	0.1672514655913533
00541 O-Antigen nucleotide sugar biosynthesis	K00971	0.13445613239708
00520 Amino sugar and nucleotide sugar metabolism	K00966	0.159301657554344
00541 O-Antigen nucleotide sugar biosynthesis	K01711	0.1919064718361421
00541 O-Antigen nucleotide sugar biosynthesis	K02377	0.16348036272056563
00520 Amino sugar and nucleotide sugar metabolism	K00976	0.5
00230 Purine metabolism	K18447	0.5
00520 Amino sugar and nucleotide sugar metabolism	K05305	0.5
00053 Ascorbate and aldarate metabolism	K00064	0.16134559349655675
00051 Fructose and mannose metabolism	K18333	0.8314862100831469
00051 Fructose and mannose metabolism	K07046	0.18742574143348278
00051 Fructose and mannose metabolism	K18334	0.2064836617752449
00051 Fructose and mannose metabolism	K18335	0.8314862100831469
00051 Fructose and mannose metabolism	K18336	0.8314862100831469
00051 Fructose and mannose metabolism	K18337	0.8314862100831469
00051 Fructose and mannose metabolism	K18338	0.8314862100831469
00051 Fructose and mannose metabolism	K12661	0.8314862100831469
00051 Fructose and mannose metabolism	K18339	0.8314862100831469
00051 Fructose and mannose metabolism	K12660	0.8314862100831469
00051 Fructose and mannose metabolism	K01813	0.8314862100831469
00051 Fructose and mannose metabolism	K21883	0.8314862100831469
ko01003	K05947	0.8784796396006752
00051 Fructose and mannose metabolism	K07026	0.8314862100831469
00051 Fructose and mannose metabolism	K18818	0.8314862100831469
09150 Organismal Systems	09152 Endocrine system	-0.3472082488117876
09152 Endocrine system	04922 Glucagon signaling pathway	0.02633719993853753
04922 Glucagon signaling pathway	K19028	0.82087104887325
09152 Endocrine system	04919 Thyroid hormone signaling pathway	-1.3877787807814457e-17
04919 Thyroid hormone signaling pathway	K19029	0.5
09132 Signal transduction	04152 AMPK signaling pathway	0.0
04152 AMPK signaling pathway	K01103	0.5
04152 AMPK signaling pathway	K19030	0.5
00051 Fructose and mannose metabolism	K00900	0.8314862100831469
05230 Central carbon metabolism in cancer	K14634	0.8742495683691441
00051 Fructose and mannose metabolism	K00009	0.1707535445353422
00051 Fructose and mannose metabolism	K00068	0.8314862100831469
00051 Fructose and mannose metabolism	K19956	0.8314862100831469
ko04147	K00846	0.8762917493818859
09130 Environmental Information Processing	09131 Membrane transport	-2.7755575615628914e-17
09131 Membrane transport	02060 Phosphotransferase system (PTS)	0.06933723693307248
02060 Phosphotransferase system (PTS)	K00882	0.06933723693307248
00051 Fructose and mannose metabolism	K08261	0.8314862100831469
00051 Fructose and mannose metabolism	K17742	0.8314862100831469
00051 Fructose and mannose metabolism	K19633	0.8314862100831469
00051 Fructose and mannose metabolism	K00045	0.17500018476645707
02020 Two-component system	K00066	0.5
ko01003	K19290	0.8784796396006752
02025 Biofilm formation - Pseudomonas aeruginosa	K19291	0.8559365110268634
00051 Fructose and mannose metabolism	K01795	0.8314862100831469
00051 Fructose and mannose metabolism	K01729	0.2146363069224646
09150 Organismal Systems	09151 Immune system	2.7755575615628914e-17
09151 Immune system	04622 RIG-I-like receptor signaling pathway	2.7755575615628914e-17
04622 RIG-I-like receptor signaling pathway	K00863	0.15327334052352581
00051 Fructose and mannose metabolism	K03332	0.1696952147734791
00541 O-Antigen nucleotide sugar biosynthesis	K22252	0.8762926868955874
00541 O-Antigen nucleotide sugar biosynthesis	K15856	0.8762926868955874
00051 Fructose and mannose metabolism	K00881	0.8314862100831469
00051 Fructose and mannose metabolism	K17195	0.8314862100831469
ko02000	K02768	0.5
ko02000	K02769	0.5
ko02000	K02770	0.13212928843579252
ko02000	K11194	0.5
ko02000	K11195	0.5
ko02000	K11196	0.5
ko02000	K02771	0.5
ko02000	K02793	0.5
ko02000	K02794	0.5
ko02000	K02795	0.5
ko02000	K02796	0.5
ko02000	K25814	0.5
ko02000	K02798	0.5
ko02000	K02800	0.16878140874427883
00051 Fructose and mannose metabolism	K19270	0.8314862100831469
00051 Fructose and mannose metabolism	K24204	0.8314862100831469
ko02000	K02781	0.5
ko02000	K02782	0.5
ko02000	K02783	0.5
ko02000	K02812	0.5
ko02000	K02813	0.5
ko02000	K02814	0.5
ko02000	K02815	0.5
ko04147	K00849	0.12384000386824752
09152 Endocrine system	04917 Prolactin signaling pathway	2.7755575615628914e-17
04917 Prolactin signaling pathway	K00965	0.12689965724503083
00541 O-Antigen nucleotide sugar biosynthesis	K01784	0.09173784051007075
00541 O-Antigen nucleotide sugar biosynthesis	K17716	0.8762926868955874
09107 Glycan biosynthesis and metabolism	00511 Other glycan degradation	-0.028346461234419487
00511 Other glycan degradation	K01190	0.12437752884904107
