#parent	child	edge_length
99975 Protein processing	K07394	0.9771566166764982
99975 Protein processing	K07395	0.8233009724953535
99975 Protein processing	K07396	0.6957808722309669
99975 Protein processing	K07397	0.578424168424138
99975 Protein processing	K07398	0.4745885405374642
99975 Protein processing	K07399	0.9380145363740302
99975 Protein processing	K07400	0.779740432975299
99975 Protein processing	K07401	0.39707451716593956
99975 Protein processing	K07402	0.7109355414281981
99975 Protein processing	K07403	0.9216327629935135
99975 Protein processing	K11208	0.5921935453046251
99975 Protein processing	K15367	0.33386924153018915
99975 Protein processing	K18984	0.7111538602243095
99975 Protein processing	K15368	0.3921343055700067
99975 Protein processing	K16511	0.9155820086616612
99976 Replication and repair	K07443	0.6979662785347388
99976 Replication and repair	K07445	0.29841428170738277
99976 Replication and repair	K07449	0.6391449080263866
99976 Replication and repair	K07450	0.5397620827679123
99976 Replication and repair	K01146	0.6585132220327518
99976 Replication and repair	K07453	0.8763163186513802
99976 Replication and repair	K07454	0.561271206270188
99976 Replication and repair	K06993	0.4045198836291091
99976 Replication and repair	K03630	0.5880169291454669
99976 Replication and repair	K09760	0.16292301077783855
99976 Replication and repair	K07457	0.87905904991573
99976 Replication and repair	K07459	0.8778114830009177
99976 Replication and repair	K07460	0.8471583949014692
99976 Replication and repair	K07461	0.5869006155693374
99976 Replication and repair	K07463	0.14429323765459262
99976 Replication and repair	K07465	0.2522711295924519
99976 Replication and repair	K02086	0.5290407900605487
99976 Replication and repair	K07467	0.41989722785740985
99976 Replication and repair	K07357	0.6516846751335605
99976 Replication and repair	K07358	0.9839574079021286
99976 Replication and repair	K07470	0.4243586871869361
99976 Replication and repair	K07472	0.42227871614279405
99976 Replication and repair	K07474	0.4546307314680026
99976 Replication and repair	K06909	0.6114160248607015
99976 Replication and repair	K07476	0.11308210176451577
99976 Replication and repair	K07477	0.4678589509461562
99976 Replication and repair	K07478	0.527278208189386
99976 Replication and repair	K07479	0.5877432506887045
99976 Replication and repair	K10762	0.09589126315247809
99976 Replication and repair	K14060	0.1184678590762679
99976 Replication and repair	K06919	0.8604664365905205
99976 Replication and repair	K16782	0.2337962884529878
99976 Replication and repair	K07505	0.18969665762403062
99976 Replication and repair	K07500	0.45014041870903476
99976 Replication and repair	K07480	0.30827274472838173
99976 Replication and repair	K07481	0.7745241506304038
99976 Replication and repair	K18320	0.2556296046392588
99976 Replication and repair	K07482	0.40755550892271303
99976 Replication and repair	K07483	0.6632971585856517
99976 Replication and repair	K07484	0.2638503873774271
99976 Replication and repair	K07485	0.9304485973608515
99976 Replication and repair	K07486	0.9788376494398557
99976 Replication and repair	K07487	0.8209776360719686
99976 Replication and repair	K07488	0.9264099964431892
99976 Replication and repair	K07489	0.8022114918274015
99976 Replication and repair	K07491	0.6055025276293479
99976 Replication and repair	K07492	0.655861647575614
99976 Replication and repair	K07493	0.19088612321380335
99976 Replication and repair	K07494	0.7600589696211346
99976 Replication and repair	K07495	0.8232582802504939
99976 Replication and repair	K07496	0.1576765607707447
99976 Replication and repair	K07497	0.666882659219921
99976 Replication and repair	K07498	0.3104805543698493
99976 Replication and repair	K07499	0.5606884534214536
99976 Replication and repair	K01152	0.33899309959075874
99976 Replication and repair	K14059	0.7345941255622734
99976 Replication and repair	K24551	0.9262389692310065
99998 Others	K03969	0.45809753466085845
99998 Others	K03971	0.1807425832466599
99998 Others	K03972	0.5236900334458068
99998 Others	K07504	0.5836962910415624
99998 Others	K08274	0.08942757547605362
99998 Others	K08275	0.09885263687399926
99998 Others	K09747	0.4716472685237706
99998 Others	K11516	0.16823044432894782
99998 Others	K12038	0.0037968010073806363
99998 Others	K12039	0.5756897165855756
99998 Others	K13784	0.24868492025825048
99998 Others	K25656	0.2527862723974823
