#parent	child	edge_length
#parent	child'NA'
09160 Human Diseases	09161 Cancer: overview	0.015507926528920524
09161 Cancer: overview	05230 Central carbon metabolism in cancer	0.057979248663449
09105 Amino acid metabolism	00300 Lysine biosynthesis	0.04271486965928195
09105 Amino acid metabolism	00380 Tryptophan metabolism	2.220446049250313e-16
09101 Carbohydrate metabolism	00640 Propanoate metabolism	0.03460507812788938
09101 Carbohydrate metabolism	00650 Butanoate metabolism	0.035660723415664175
09167 Endocrine and metabolic disease	04932 Non-alcoholic fatty liver disease	2.220446049250313e-16
09102 Energy metabolism	00190 Oxidative phosphorylation	0.055971626137894886
09160 Human Diseases	09171 Infectious disease: bacterial	2.220446049250313e-16
09171 Infectious disease: bacterial	05134 Legionellosis	0.07679349584764172
ko00001	09130 Environmental Information Processing	0.049982512236163346
09130 Environmental Information Processing	09132 Signal transduction	2.220446049250313e-16
09132 Signal transduction	02020 Two-component system	0.007371683567005738
09167 Endocrine and metabolic disease	04934 Cushing syndrome	0.004378552272331471
ko00001	09150 Organismal Systems	2.220446049250313e-16
09150 Organismal Systems	09155 Excretory system	2.220446049250313e-16
09155 Excretory system	04964 Proximal tubule bicarbonate reclamation	0.1239242395163455
09105 Amino acid metabolism	00270 Cysteine and methionine metabolism	0.04049934273569056
09100 Metabolism	09106 Metabolism of other amino acids	2.220446049250313e-16
09106 Metabolism of other amino acids	00480 Glutathione metabolism	2.220446049250313e-16
09109 Metabolism of terpenoids and polyketides	01051 Biosynthesis of ansamycins	0.030939415384428126
09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions	0.05108583832257185
ko00001	09140 Cellular Processes	0.002073201551990783
09140 Cellular Processes	09145 Cellular community - prokaryotes	2.220446049250313e-16
09145 Cellular community - prokaryotes	02024 Quorum sensing	0.15801152299417134
09140 Cellular Processes	09141 Transport and catabolism	2.220446049250313e-16
09141 Transport and catabolism	04142 Lysosome	0.003829475173744823
09181 Protein families: metabolism	ko01003	0.008614037447243983
09100 Metabolism	09107 Glycan biosynthesis and metabolism	2.220446049250313e-16
09107 Glycan biosynthesis and metabolism	00541 O-Antigen nucleotide sugar biosynthesis	0.03611956960801882
09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism	0.05778511023839433
09100 Metabolism	09108 Metabolism of cofactors and vitamins	2.220446049250313e-16
09108 Metabolism of cofactors and vitamins	00790 Folate biosynthesis	2.220446049250313e-16
09111 Xenobiotics biodegradation and metabolism	00980 Metabolism of xenobiotics by cytochrome P450	0.0019796263981999296
09106 Metabolism of other amino acids	00470 D-Amino acid metabolism	2.220446049250313e-16
09107 Glycan biosynthesis and metabolism	00515 Mannose type O-glycan biosynthesis	0.12243645317607695
09145 Cellular community - prokaryotes	02025 Biofilm formation - Pseudomonas aeruginosa	0.06725303567717708
09150 Organismal Systems	09152 Endocrine system	0.017937802511417467
09152 Endocrine system	04922 Glucagon signaling pathway	2.220446049250313e-16
09152 Endocrine system	04919 Thyroid hormone signaling pathway	0.13462226042291398
09132 Signal transduction	04152 AMPK signaling pathway	0.050627220824279506
09130 Environmental Information Processing	09131 Membrane transport	2.220446049250313e-16
09131 Membrane transport	02060 Phosphotransferase system (PTS)	0.07770424785009893
09150 Organismal Systems	09151 Immune system	2.220446049250313e-16
09151 Immune system	04622 RIG-I-like receptor signaling pathway	0.055919928022656495
09152 Endocrine system	04917 Prolactin signaling pathway	0.005408215338958633
09107 Glycan biosynthesis and metabolism	00511 Other glycan degradation	2.220446049250313e-16
09182 Protein families: genetic information processing	ko03110	0.02650115456216834
09107 Glycan biosynthesis and metabolism	00603 Glycosphingolipid biosynthesis - globo and isoglobo series	2.220446049250313e-16
09150 Organismal Systems	09154 Digestive system	0.026475089986441935
09154 Digestive system	04973 Carbohydrate digestion and absorption	0.038230851860319714
09132 Signal transduction	04070 Phosphatidylinositol signaling system	2.220446049250313e-16
09183 Protein families: signaling and cellular processes	ko00537	2.220446049250313e-16
09110 Biosynthesis of other secondary metabolites	00999 Biosynthesis of various plant secondary metabolites	0.008459708760941043
09145 Cellular community - prokaryotes	02026 Biofilm formation - Escherichia coli	0.04713330626976972
09132 Signal transduction	04016 MAPK signaling pathway - plant	0.048367570693258755
09160 Human Diseases	09175 Drug resistance: antimicrobial	0.017660181796279706
09175 Drug resistance: antimicrobial	01501 beta-Lactam resistance	0.04774697191574734
09181 Protein families: metabolism	ko01002	2.220446049250313e-16
09110 Biosynthesis of other secondary metabolites	00525 Acarbose and validamycin biosynthesis	2.220446049250313e-16
09181 Protein families: metabolism	ko01011	2.220446049250313e-16
09181 Protein families: metabolism	ko01009	2.220446049250313e-16
09145 Cellular community - prokaryotes	05111 Biofilm formation - Vibrio cholerae	0.06449624356151556
09181 Protein families: metabolism	ko01007	0.05234641373660076
09175 Drug resistance: antimicrobial	01503 Cationic antimicrobial peptide (CAMP) resistance	0.0353799885925683
09109 Metabolism of terpenoids and polyketides	00523 Polyketide sugar unit biosynthesis	0.012155067215054272
09111 Xenobiotics biodegradation and metabolism	00621 Dioxin degradation	2.220446049250313e-16
09106 Metabolism of other amino acids	00430 Taurine and hypotaurine metabolism	0.04574143274027226
09103 Lipid metabolism	00061 Fatty acid biosynthesis	0.025399358913078762
09105 Amino acid metabolism	00280 Valine, leucine and isoleucine degradation	0.04620971687861253
09111 Xenobiotics biodegradation and metabolism	00627 Aminobenzoate degradation	0.01531580367035823
09111 Xenobiotics biodegradation and metabolism	00643 Styrene degradation	0.021126825906342905
09132 Signal transduction	04011 MAPK signaling pathway - yeast	0.03184955268320677
09152 Endocrine system	03320 PPAR signaling pathway	0.015764306234790304
09105 Amino acid metabolism	00290 Valine, leucine and isoleucine biosynthesis	0.05636148001439745
09101 Carbohydrate metabolism	00660 C5-Branched dibasic acid metabolism	0.005369470006281629
09141 Transport and catabolism	04146 Peroxisome	0.005129214689954198
09160 Human Diseases	09164 Neurodegenerative disease	0.04042144627054245
09164 Neurodegenerative disease	05022 Pathways of neurodegeneration - multiple diseases	0.019288197469277624
09160 Human Diseases	09176 Drug resistance: antineoplastic	0.05051987837794458
09176 Drug resistance: antineoplastic	01523 Antifolate resistance	0.010363297064211796
09108 Metabolism of cofactors and vitamins	00670 One carbon pool by folate	2.220446049250313e-16
09105 Amino acid metabolism	00330 Arginine and proline metabolism	0.027080532018782966
09106 Metabolism of other amino acids	00460 Cyanoamino acid metabolism	0.06405096757051881
09105 Amino acid metabolism	00340 Histidine metabolism	0.047956711725433365
09106 Metabolism of other amino acids	00410 beta-Alanine metabolism	0.008041588146968814
09111 Xenobiotics biodegradation and metabolism	00930 Caprolactam degradation	2.220446049250313e-16
09111 Xenobiotics biodegradation and metabolism	00362 Benzoate degradation	0.010996777604726282
09108 Metabolism of cofactors and vitamins	00760 Nicotinate and nicotinamide metabolism	0.04027911244799487
09167 Endocrine and metabolic disease	04940 Type I diabetes mellitus	0.05140754711387163
09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism	0.0006919787163388036
09108 Metabolism of cofactors and vitamins	00770 Pantothenate and CoA biosynthesis	0.01770975139475972
09181 Protein families: metabolism	ko00199	0.0744821982782855
09110 Biosynthesis of other secondary metabolites	00966 Glucosinolate biosynthesis	2.220446049250313e-16
09171 Infectious disease: bacterial	05152 Tuberculosis	2.220446049250313e-16
09141 Transport and catabolism	04144 Endocytosis	2.220446049250313e-16
09171 Infectious disease: bacterial	05132 Salmonella infection	2.220446049250313e-16
09140 Cellular Processes	09142 Cell motility	1.1102230246251565e-16
09142 Cell motility	04810 Regulation of actin cytoskeleton	1.1102230246251565e-16
09183 Protein families: signaling and cellular processes	ko02042	0.28876496497924975
09152 Endocrine system	04910 Insulin signaling pathway	2.220446049250313e-16
09141 Transport and catabolism	04138 Autophagy - yeast	0.010465273632906502
09108 Metabolism of cofactors and vitamins	00740 Riboflavin metabolism	2.220446049250313e-16
09182 Protein families: genetic information processing	ko03029	0.004098570081740527
09176 Drug resistance: antineoplastic	01524 Platinum drug resistance	0.0002646389658389481
09181 Protein families: metabolism	ko00194	0.057143106076124384
09150 Organismal Systems	09159 Environmental adaptation	0.02046341575466798
09159 Environmental adaptation	04714 Thermogenesis	2.220446049250313e-16
09160 Human Diseases	09163 Immune disease	0.007798492179275529
09163 Immune disease	05323 Rheumatoid arthritis	0.003335570372596852
09155 Excretory system	04966 Collecting duct acid secretion	0.053208165427199305
09182 Protein families: genetic information processing	ko03036	2.220446049250313e-16
09102 Energy metabolism	00910 Nitrogen metabolism	0.03025308262250012
09105 Amino acid metabolism	00220 Arginine biosynthesis	0.06253982312222828
09102 Energy metabolism	00920 Sulfur metabolism	0.06512891792681166
09110 Biosynthesis of other secondary metabolites	00261 Monobactam biosynthesis	0.009793236789300608
09182 Protein families: genetic information processing	ko03016	0.06085129584248222
09182 Protein families: genetic information processing	ko03400	0.057343191597611365
ko00001	09120 Genetic Information Processing	2.220446049250313e-16
09120 Genetic Information Processing	09123 Folding, sorting and degradation	2.220446049250313e-16
09123 Folding, sorting and degradation	04122 Sulfur relay system	0.08473094621129293
09106 Metabolism of other amino acids	00450 Selenocompound metabolism	0.06447480420634982
09111 Xenobiotics biodegradation and metabolism	00623 Toluene degradation	0.014660291248614232
09110 Biosynthesis of other secondary metabolites	00998 Biosynthesis of various antibiotics	0.032891879505570876
09103 Lipid metabolism	00140 Steroid hormone biosynthesis	2.220446049250313e-16
09103 Lipid metabolism	00062 Fatty acid elongation	0.026684052754216647
09159 Environmental adaptation	04626 Plant-pathogen interaction	0.017801105750987978
09132 Signal transduction	04151 PI3K-Akt signaling pathway	0.031025849187902077
09111 Xenobiotics biodegradation and metabolism	00642 Ethylbenzene degradation	0.012109750408410114
09103 Lipid metabolism	00592 alpha-Linolenic acid metabolism	2.220446049250313e-16
09103 Lipid metabolism	00071 Fatty acid degradation	0.0009002884538712452
09103 Lipid metabolism	00564 Glycerophospholipid metabolism	0.04964198919284224
09105 Amino acid metabolism	00360 Phenylalanine metabolism	0.050238738918212344
09103 Lipid metabolism	00073 Cutin, suberine and wax biosynthesis	0.017482540650466893
09150 Organismal Systems	09149 Aging	0.019361992493708235
09149 Aging	04212 Longevity regulating pathway - worm	2.220446049250313e-16
09181 Protein families: metabolism	ko01006	2.220446049250313e-16
09109 Metabolism of terpenoids and polyketides	00909 Sesquiterpenoid and triterpenoid biosynthesis	0.021372259957710693
09103 Lipid metabolism	00100 Steroid biosynthesis	0.06190596513135532
09152 Endocrine system	04913 Ovarian steroidogenesis	0.041268347974427466
09154 Digestive system	04979 Cholesterol metabolism	2.220446049250313e-16
09103 Lipid metabolism	00120 Primary bile acid biosynthesis	0.013482780805950723
09161 Cancer: overview	05208 Chemical carcinogenesis - reactive oxygen species	2.220446049250313e-16
09154 Digestive system	04976 Bile secretion	2.220446049250313e-16
09103 Lipid metabolism	00121 Secondary bile acid biosynthesis	0.015257192109552509
09160 Human Diseases	09162 Cancer: specific types	2.220446049250313e-16
09162 Cancer: specific types	05215 Prostate cancer	0.15568320815474837
09107 Glycan biosynthesis and metabolism	00510 N-Glycan biosynthesis	0.04544220673771465
09161 Cancer: overview	05204 Chemical carcinogenesis - DNA adducts	2.220446049250313e-16
09155 Excretory system	04960 Aldosterone-regulated sodium reabsorption	0.14632399196208018
09108 Metabolism of cofactors and vitamins	00830 Retinol metabolism	0.09652498529149794
09111 Xenobiotics biodegradation and metabolism	00984 Steroid degradation	2.220446049250313e-16
09132 Signal transduction	04072 Phospholipase D signaling pathway	0.15557187854582666
09161 Cancer: overview	05231 Choline metabolism in cancer	2.220446049250313e-16
09154 Digestive system	04975 Fat digestion and absorption	0.0029551696521932236
09107 Glycan biosynthesis and metabolism	00572 Arabinogalactan biosynthesis - Mycobacterium	0.08418254295433761
09154 Digestive system	04977 Vitamin digestion and absorption	2.220446049250313e-16
09107 Glycan biosynthesis and metabolism	00552 Teichoic acid biosynthesis	2.220446049250313e-16
09103 Lipid metabolism	00565 Ether lipid metabolism	0.012451842835828675
09106 Metabolism of other amino acids	00440 Phosphonate and phosphinate metabolism	2.220446049250313e-16
09152 Endocrine system	04923 Regulation of lipolysis in adipocytes	0.039519728253728126
09150 Organismal Systems	09156 Nervous system	2.220446049250313e-16
09156 Nervous system	04725 Cholinergic synapse	0.11396380982937332
09132 Signal transduction	04014 Ras signaling pathway	0.012581635730081031
09103 Lipid metabolism	00600 Sphingolipid metabolism	2.220446049250313e-16
09132 Signal transduction	04071 Sphingolipid signaling pathway	0.04508790526684725
09140 Cellular Processes	09143 Cell growth and death	0.021501445194270385
09143 Cell growth and death	04217 Necroptosis	0.000341358009255055
09156 Nervous system	04726 Serotonergic synapse	0.05568798481147963
09103 Lipid metabolism	00590 Arachidonic acid metabolism	0.07230726906340407
09161 Cancer: overview	05207 Chemical carcinogenesis - receptor activation	0.023125004717340025
09174 Infectious disease: parasitic	05145 Toxoplasmosis	0.0214250157936679
09183 Protein families: signaling and cellular processes	ko04090	0.002955559804399266
09143 Cell growth and death	04216 Ferroptosis	0.015404751864495914
09103 Lipid metabolism	00591 Linoleic acid metabolism	0.061008800768197535
09103 Lipid metabolism	01040 Biosynthesis of unsaturated fatty acids	0.021291116370236562
09104 Nucleotide metabolism	00240 Pyrimidine metabolism	2.220446049250313e-16
09111 Xenobiotics biodegradation and metabolism	00983 Drug metabolism - other enzymes	2.220446049250313e-16
09182 Protein families: genetic information processing	ko03009	0.04241941754295819
09149 Aging	04213 Longevity regulating pathway - multiple species	2.220446049250313e-16
09176 Drug resistance: antineoplastic	01522 Endocrine resistance	0.06046558733653212
09159 Environmental adaptation	04713 Circadian entrainment	2.220446049250313e-16
09181 Protein families: metabolism	ko01001	0.03374668630169636
09160 Human Diseases	09165 Substance dependence	0.035812696352981455
09165 Substance dependence	05032 Morphine addiction	2.220446049250313e-16
09132 Signal transduction	04022 cGMP-PKG signaling pathway	0.13340477065947182
09150 Organismal Systems	09157 Sensory system	0.026269575709120585
09157 Sensory system	04744 Phototransduction	2.220446049250313e-16
09163 Immune disease	05340 Primary immunodeficiency	0.03669637610657189
09157 Sensory system	04742 Taste transduction	0.12230765848065485
09108 Metabolism of cofactors and vitamins	00730 Thiamine metabolism	0.05338808561728503
09162 Cancer: specific types	05223 Non-small cell lung cancer	2.220446049250313e-16
09110 Biosynthesis of other secondary metabolites	00232 Caffeine metabolism	0.026565154876311836
09111 Xenobiotics biodegradation and metabolism	00791 Atrazine degradation	0.027089854587511508
09171 Infectious disease: bacterial	05120 Epithelial cell signaling in Helicobacter pylori infection	2.220446049250313e-16
09180 Brite Hierarchies	09185 Viral protein families	0.01837674453580529
09185 Viral protein families	ko03200	0.03357716324150928
09182 Protein families: genetic information processing	ko03000	0.06520156924903575
09183 Protein families: signaling and cellular processes	ko02044	0.027774430585754017
09162 Cancer: specific types	05219 Bladder cancer	0.09176699388988098
09110 Biosynthesis of other secondary metabolites	00950 Isoquinoline alkaloid biosynthesis	0.024041057527962706
09181 Protein families: metabolism	ko01008	0.07974579545019617
09108 Metabolism of cofactors and vitamins	00750 Vitamin B6 metabolism	0.025951773722295457
09165 Substance dependence	05034 Alcoholism	0.008331353806651232
09110 Biosynthesis of other secondary metabolites	00960 Tropane, piperidine and pyridine alkaloid biosynthesis	2.220446049250313e-16
09108 Metabolism of cofactors and vitamins	00130 Ubiquinone and other terpenoid-quinone biosynthesis	0.026389137948080454
09183 Protein families: signaling and cellular processes	ko02048	2.220446049250313e-16
09132 Signal transduction	04630 JAK-STAT signaling pathway	0.007465610492247199
09105 Amino acid metabolism	00310 Lysine degradation	0.03328378133806764
09175 Drug resistance: antimicrobial	01502 Vancomycin resistance	0.04093867569697485
09167 Endocrine and metabolic disease	04933 AGE-RAGE signaling pathway in diabetic complications	2.220446049250313e-16
09110 Biosynthesis of other secondary metabolites	00332 Carbapenem biosynthesis	0.007725087584984247
09152 Endocrine system	04916 Melanogenesis	0.033277157312504746
09163 Immune disease	05320 Autoimmune thyroid disease	0.03644626271183077
09111 Xenobiotics biodegradation and metabolism	00622 Xylene degradation	0.024335711484682943
09110 Biosynthesis of other secondary metabolites	00940 Phenylpropanoid biosynthesis	0.052571244653478455
09174 Infectious disease: parasitic	05143 African trypanosomiasis	2.220446049250313e-16
09150 Organismal Systems	09158 Development and regeneration	2.220446049250313e-16
09158 Development and regeneration	04361 Axon regeneration	0.029721172122150863
09110 Biosynthesis of other secondary metabolites	00901 Indole alkaloid biosynthesis	2.220446049250313e-16
09110 Biosynthesis of other secondary metabolites	00997 Biosynthesis of various other secondary metabolites	0.01823197011010974
09110 Biosynthesis of other secondary metabolites	00401 Novobiocin biosynthesis	0.021614747755476282
09162 Cancer: specific types	05225 Hepatocellular carcinoma	0.10960255748086813
09120 Genetic Information Processing	09122 Translation	2.220446049250313e-16
09122 Translation	00970 Aminoacyl-tRNA biosynthesis	0.069497478613948
09183 Protein families: signaling and cellular processes	ko01504	0.023691659460750414
09107 Glycan biosynthesis and metabolism	00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.020211887521409344
09123 Folding, sorting and degradation	04141 Protein processing in endoplasmic reticulum	0.10343798507735405
09107 Glycan biosynthesis and metabolism	00513 Various types of N-glycan biosynthesis	2.220446049250313e-16
09107 Glycan biosynthesis and metabolism	00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0.1516807571003086
09107 Glycan biosynthesis and metabolism	00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.11413408910890845
09183 Protein families: signaling and cellular processes	ko00536	0.037826332599746715
09181 Protein families: metabolism	ko01005	2.220446049250313e-16
09107 Glycan biosynthesis and metabolism	00540 Lipopolysaccharide biosynthesis	0.01185978881036337
09107 Glycan biosynthesis and metabolism	00550 Peptidoglycan biosynthesis	0.041218118659306135
09107 Glycan biosynthesis and metabolism	00571 Lipoarabinomannan (LAM) biosynthesis	0.025134849991056973
09107 Glycan biosynthesis and metabolism	00543 Exopolysaccharide biosynthesis	2.220446049250313e-16
09109 Metabolism of terpenoids and polyketides	00900 Terpenoid backbone biosynthesis	0.030751721163459034
09143 Cell growth and death	04111 Cell cycle - yeast	0.08471842220432274
09108 Metabolism of cofactors and vitamins	00860 Porphyrin metabolism	0.03565600984762557
09111 Xenobiotics biodegradation and metabolism	00361 Chlorocyclohexane and chlorobenzene degradation	0.014698499624392014
09151 Immune system	04621 NOD-like receptor signaling pathway	0.025670835743069054
09108 Metabolism of cofactors and vitamins	00780 Biotin metabolism	0.03792102289323729
09108 Metabolism of cofactors and vitamins	00785 Lipoic acid metabolism	0.019833960350948088
09156 Nervous system	04727 GABAergic synapse	2.220446049250313e-16
09182 Protein families: genetic information processing	ko03032	2.220446049250313e-16
09166 Cardiovascular disease	05418 Fluid shear stress and atherosclerosis	0.009127882964159562
09154 Digestive system	04978 Mineral absorption	0.0011525944152854795
09109 Metabolism of terpenoids and polyketides	01053 Biosynthesis of siderophore group nonribosomal peptides	2.220446049250313e-16
09109 Metabolism of terpenoids and polyketides	00981 Insect hormone biosynthesis	0.030330040012257697
09109 Metabolism of terpenoids and polyketides	00902 Monoterpenoid biosynthesis	0.32300223925160637
09109 Metabolism of terpenoids and polyketides	00903 Limonene and pinene degradation	2.220446049250313e-16
09110 Biosynthesis of other secondary metabolites	00996 Biosynthesis of various alkaloids	0.2982131764385454
09109 Metabolism of terpenoids and polyketides	00904 Diterpenoid biosynthesis	0.029095294218416334
09109 Metabolism of terpenoids and polyketides	00906 Carotenoid biosynthesis	0.035224669934263764
09109 Metabolism of terpenoids and polyketides	00905 Brassinosteroid biosynthesis	0.17520933086444748
09109 Metabolism of terpenoids and polyketides	00908 Zeatin biosynthesis	0.022137088435452867
09109 Metabolism of terpenoids and polyketides	00522 Biosynthesis of 12-, 14- and 16-membered macrolides	0.2652038246289094
09109 Metabolism of terpenoids and polyketides	01059 Biosynthesis of enediyne antibiotics	0.12306957290187431
09109 Metabolism of terpenoids and polyketides	01056 Biosynthesis of type II polyketide backbone	0.18790567186857146
09109 Metabolism of terpenoids and polyketides	01057 Biosynthesis of type II polyketide products	0.08550675573622207
09109 Metabolism of terpenoids and polyketides	01055 Biosynthesis of vancomycin group antibiotics	0.04367840817124957
09110 Biosynthesis of other secondary metabolites	00404 Staurosporine biosynthesis	0.0037307792310639076
09110 Biosynthesis of other secondary metabolites	00941 Flavonoid biosynthesis	2.220446049250313e-16
09110 Biosynthesis of other secondary metabolites	00945 Stilbenoid, diarylheptanoid and gingerol biosynthesis	0.09949567004449428
09110 Biosynthesis of other secondary metabolites	00943 Isoflavonoid biosynthesis	0.131975283409192
09110 Biosynthesis of other secondary metabolites	00944 Flavone and flavonol biosynthesis	0.13509388077776213
09110 Biosynthesis of other secondary metabolites	00942 Anthocyanin biosynthesis	0.2982131764385454
09110 Biosynthesis of other secondary metabolites	00403 Indole diterpene alkaloid biosynthesis	0.13522043953267654
09110 Biosynthesis of other secondary metabolites	00965 Betalain biosynthesis	0.12038084667822929
09110 Biosynthesis of other secondary metabolites	00311 Penicillin and cephalosporin biosynthesis	0.009740618693034109
09110 Biosynthesis of other secondary metabolites	00331 Clavulanic acid biosynthesis	0.11525313501081386
09110 Biosynthesis of other secondary metabolites	00405 Phenazine biosynthesis	0.03665347911050992
09110 Biosynthesis of other secondary metabolites	00333 Prodigiosin biosynthesis	0.08188924885296711
09110 Biosynthesis of other secondary metabolites	00254 Aflatoxin biosynthesis	0.09872115600114989
09111 Xenobiotics biodegradation and metabolism	00624 Polycyclic aromatic hydrocarbon degradation	0.03471113406601545
09111 Xenobiotics biodegradation and metabolism	00364 Fluorobenzoate degradation	0.287171400860436
09111 Xenobiotics biodegradation and metabolism	00363 Bisphenol degradation	2.220446049250313e-16
09111 Xenobiotics biodegradation and metabolism	00365 Furfural degradation	0.034121450777805984
ko00001	09190 Not Included in Pathway or Brite	2.220446049250313e-16
09190 Not Included in Pathway or Brite	09191 Unclassified: metabolism	2.220446049250313e-16
09191 Unclassified: metabolism	99980 Enzymes with EC numbers	0.01826875483675805
09182 Protein families: genetic information processing	ko03021	2.220446049250313e-16
09180 Brite Hierarchies	09184 RNA family	0.09992125304153132
09184 RNA family	ko03100	0.09992125304153132
09182 Protein families: genetic information processing	ko03041	2.220446049250313e-16
09182 Protein families: genetic information processing	ko04121	0.033446051835199775
09182 Protein families: genetic information processing	ko03012	2.220446049250313e-16
09182 Protein families: genetic information processing	ko03011	0.05008210083410258
09183 Protein families: signaling and cellular processes	ko04812	2.220446049250313e-16
09122 Translation	03013 Nucleocytoplasmic transport	2.220446049250313e-16
09183 Protein families: signaling and cellular processes	ko04031	0.11496342889829392
09182 Protein families: genetic information processing	ko03051	2.220446049250313e-16
09123 Folding, sorting and degradation	03060 Protein export	0.04242212802016393
09183 Protein families: signaling and cellular processes	ko04091	0.010655889400294216
09166 Cardiovascular disease	05417 Lipid and atherosclerosis	2.220446049250313e-16
09160 Human Diseases	09172 Infectious disease: viral	0.01756826075042839
09172 Infectious disease: viral	05165 Human papillomavirus infection	2.220446049250313e-16
09183 Protein families: signaling and cellular processes	ko03037	2.220446049250313e-16
09185 Viral protein families	ko03210	2.220446049250313e-16
09183 Protein families: signaling and cellular processes	ko04040	2.220446049250313e-16
09172 Infectious disease: viral	05168 Herpes simplex virus 1 infection	0.018076286724318713
09166 Cardiovascular disease	05416 Viral myocarditis	2.220446049250313e-16
09131 Membrane transport	02010 ABC transporters	0.11269915423953521
09183 Protein families: signaling and cellular processes	ko02035	2.220446049250313e-16
09183 Protein families: signaling and cellular processes	ko02022	0.020475517882024452
09143 Cell growth and death	04112 Cell cycle - Caulobacter	0.04172138067468362
