parent	child	edge_length
00053 Ascorbate and aldarate metabolism	K08092	0.01329809617219803
00053 Ascorbate and aldarate metabolism	K00880	0.007509190930532106
00053 Ascorbate and aldarate metabolism	K03078	0.012522998915165694
00053 Ascorbate and aldarate metabolism	K03079	0.00730042391076098
00053 Ascorbate and aldarate metabolism	K03077	0.007528340166121344
00040 Pentose and glucuronate interconversions	K01804	0.008581644754629936
00040 Pentose and glucuronate interconversions	K00853	0.008223900689964446
00040 Pentose and glucuronate interconversions	K24707	0.02506875180590545
00040 Pentose and glucuronate interconversions	K00854	0.005545435144992197
00051 Fructose and mannose metabolism	K01805	0.006060379969159518
09100 Metabolism	09108 Metabolism of cofactors and vitamins	0.009355357069617981
09108 Metabolism of cofactors and vitamins	00790 Folate biosynthesis	0.4427979547227736
00790 Folate biosynthesis	K00011	0.056167563274985156
00051 Fructose and mannose metabolism	K00594	0.010652468559584287
00040 Pentose and glucuronate interconversions	K17743	0.027021816951964053
00040 Pentose and glucuronate interconversions	K26066	0.0006780264775378647
00040 Pentose and glucuronate interconversions	K03331	0.03461575754580755
00040 Pentose and glucuronate interconversions	K25879	0.0006780264775378647
00040 Pentose and glucuronate interconversions	K25880	0.0006780264775378647
00040 Pentose and glucuronate interconversions	K25881	0.0006780264775378647
00051 Fructose and mannose metabolism	K01820	0.010912362924638985
00051 Fructose and mannose metabolism	K00848	0.005621954641729795
00051 Fructose and mannose metabolism	K01629	0.022288396257065954
00040 Pentose and glucuronate interconversions	K17738	0.03471438814285438
00040 Pentose and glucuronate interconversions	K17818	0.030886949836011257
00051 Fructose and mannose metabolism	K00007	0.019916609845661005
00040 Pentose and glucuronate interconversions	K09988	0.02298202360541028
00040 Pentose and glucuronate interconversions	K05351	0.016660401287282252
00051 Fructose and mannose metabolism	K00008	0.004732629653711946
00040 Pentose and glucuronate interconversions	K22185	0.0164628665385924
09111 Xenobiotics biodegradation and metabolism	00980 Metabolism of xenobiotics by cytochrome P450	0.47513055559414213
00980 Metabolism of xenobiotics by cytochrome P450	K00078	0.006825837617552661
00040 Pentose and glucuronate interconversions	K14273	0.01557725300994349
00040 Pentose and glucuronate interconversions	K14274	0.021741297174099086
00040 Pentose and glucuronate interconversions	K24442	0.026375992148410386
00053 Ascorbate and aldarate metabolism	K24443	0.026547539008475077
00040 Pentose and glucuronate interconversions	K14275	0.04100704036229141
00040 Pentose and glucuronate interconversions	K22186	0.013570122628103564
00040 Pentose and glucuronate interconversions	K22396	0.020860730430544153
00040 Pentose and glucuronate interconversions	K22397	0.015114977226016825
00053 Ascorbate and aldarate metabolism	K14259	0.009426147046512507
09106 Metabolism of other amino acids	00470 D-Amino acid metabolism	0.42614287200754314
00470 D-Amino acid metabolism	K13877	0.006103208835214957
00470 D-Amino acid metabolism	K19588	0.02933083804465434
00040 Pentose and glucuronate interconversions	K22187	0.006158203115948681
00040 Pentose and glucuronate interconversions	K00875	0.013562282694043097
00040 Pentose and glucuronate interconversions	K22935	0.011135193215720502
00040 Pentose and glucuronate interconversions	K00039	0.028427928741572895
00040 Pentose and glucuronate interconversions	K21680	0.04423814174211542
00040 Pentose and glucuronate interconversions	K05352	0.029012928484148742
00040 Pentose and glucuronate interconversions	K21681	0.023918208767146995
00040 Pentose and glucuronate interconversions	K21030	0.026559952209574588
09107 Glycan biosynthesis and metabolism	00515 Mannose type O-glycan biosynthesis	0.0006780264775378647
00515 Mannose type O-glycan biosynthesis	K21031	0.0006780264775378647
00051 Fructose and mannose metabolism	K01818	0.014894654871066376
00051 Fructose and mannose metabolism	K00879	0.020437531762879668
00051 Fructose and mannose metabolism	K01628	0.0056247617285856396
02024 Quorum sensing	K01218	0.012735451737578065
00051 Fructose and mannose metabolism	K19355	0.008917328703116359
00520 Amino sugar and nucleotide sugar metabolism	K00847	0.008409880090273825
00541 O-Antigen nucleotide sugar biosynthesis	K01809	0.0077946192299479
09145 Cellular community - prokaryotes	02025 Biofilm formation - Pseudomonas aeruginosa	0.4450741042136911
02025 Biofilm formation - Pseudomonas aeruginosa	K16011	0.005968019585434211
00520 Amino sugar and nucleotide sugar metabolism	K17497	0.03076805607558931
00541 O-Antigen nucleotide sugar biosynthesis	K01840	0.007005696359351018
00520 Amino sugar and nucleotide sugar metabolism	K16881	0.012205156472633722
00541 O-Antigen nucleotide sugar biosynthesis	K00971	0.009292961455367045
00520 Amino sugar and nucleotide sugar metabolism	K00966	0.012725854446849889
00541 O-Antigen nucleotide sugar biosynthesis	K01711	0.013793211443778916
00541 O-Antigen nucleotide sugar biosynthesis	K02377	0.015186201681523237
00520 Amino sugar and nucleotide sugar metabolism	K00976	0.0006780264775378647
00230 Purine metabolism	K18447	0.05038936329758964
00520 Amino sugar and nucleotide sugar metabolism	K05305	0.0006780264775378647
00053 Ascorbate and aldarate metabolism	K00064	0.007084651853698243
00051 Fructose and mannose metabolism	K18333	0.022958097782198043
00051 Fructose and mannose metabolism	K07046	0.006761599229177481
00051 Fructose and mannose metabolism	K18334	0.010438562442046129
00051 Fructose and mannose metabolism	K18335	0.0097713245585105
00051 Fructose and mannose metabolism	K18336	0.008400452540403463
00051 Fructose and mannose metabolism	K18337	0.02449574148890216
00051 Fructose and mannose metabolism	K18338	0.033699889271361826
00051 Fructose and mannose metabolism	K12661	0.015096483643815169
00051 Fructose and mannose metabolism	K18339	0.032065941769147434
00051 Fructose and mannose metabolism	K12660	0.03328457720523672
00051 Fructose and mannose metabolism	K01813	0.017001377967542523
00051 Fructose and mannose metabolism	K21883	0.011715100444827521
ko01003	K05947	0.15980444947803382
00051 Fructose and mannose metabolism	K07026	0.01034757269845068
00051 Fructose and mannose metabolism	K18818	0.04346651740091854
09150 Organismal Systems	09152 Endocrine system	0.3198931013936867
09152 Endocrine system	04922 Glucagon signaling pathway	0.06067156573422375
04922 Glucagon signaling pathway	K19028	0.01475934849253205
09152 Endocrine system	04919 Thyroid hormone signaling pathway	0.06327908401191065
04919 Thyroid hormone signaling pathway	K19029	0.005275466442013341
09132 Signal transduction	04152 AMPK signaling pathway	0.39479844572629136
04152 AMPK signaling pathway	K01103	0.011036911761137297
04152 AMPK signaling pathway	K19030	0.0012469600267102216
00051 Fructose and mannose metabolism	K00900	0.01815683968203753
05230 Central carbon metabolism in cancer	K14634	0.0006780264775378647
00051 Fructose and mannose metabolism	K00009	0.006889152597789103
00051 Fructose and mannose metabolism	K00068	0.025225243063640428
00051 Fructose and mannose metabolism	K19956	0.021987715570846524
ko04147	K00846	0.17710960258024058
09130 Environmental Information Processing	09131 Membrane transport	0.37137882051443866
09131 Membrane transport	02060 Phosphotransferase system (PTS)	0.0018892491917064146
02060 Phosphotransferase system (PTS)	K00882	0.0018892491917064146
00051 Fructose and mannose metabolism	K08261	0.0361364548175683
00051 Fructose and mannose metabolism	K17742	0.020499143659497326
00051 Fructose and mannose metabolism	K19633	0.03468557649677158
00051 Fructose and mannose metabolism	K00045	0.005619463710256596
02020 Two-component system	K00066	0.028515204205644434
ko01003	K19290	0.15735831713623546
02025 Biofilm formation - Pseudomonas aeruginosa	K19291	0.027948773462648218
00051 Fructose and mannose metabolism	K01795	0.018914697561546224
00051 Fructose and mannose metabolism	K01729	0.006259584297614101
09150 Organismal Systems	09151 Immune system	0.36191179759580144
09151 Immune system	04622 RIG-I-like receptor signaling pathway	0.00485278801241325
04622 RIG-I-like receptor signaling pathway	K00863	0.00485278801241325
00051 Fructose and mannose metabolism	K03332	0.007958877150611892
