intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
920800,0.27688236709165265,0.011149228130360206,0.0035181621361558817,0.00038276194410023404,7.128205128205129,3.0,16.516005426251642,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02238,6b2cbcb39051894b2b70ad54f282ce16,0.8774537831141604,11700,11,189300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8236659923749594,0.9741926534303177,0.8989293229026385,0.9741926534303177,False
553600,0.16646620158768344,0.017304334021273217,0.0032776040413759924,0.00024645463307173345,4.926605504587156,2.0,11.722092700739932,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07496,d40e5d79876e75fa8ca5c090c36b9aab,0.8788696618510875,10900,12,178400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7439731965584179,0.9745068464416612,0.8592400215000395,0.9745068464416612,False
946700,0.2846704354101516,0.008338678640153944,0.002736348328121241,0.00019826517967781908,4.747252747252747,2.0,8.168007015572924,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02529,911bf727ac373cb67911ac6ea3623865,0.8674974800696417,9100,13,169300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8282482910232205,0.9719717542117737,0.9001100226174972,0.9719717542117737,False
666500,0.20041496271349532,0.009806520010601644,0.0022251623767139766,0.0001849557115975951,5.445945945945946,2.0,19.68546033064786,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K04066,db2104c92bce85d091b4fb9da7ef4812,0.8832494036575669,7400,14,161900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7721080914969568,0.9754761837866667,0.8737921376418117,0.9754761837866667,False
907700,0.27294322828963197,0.0066132637853949326,0.002134953091171518,0.00011244205791913351,3.4507042253521125,2.0,6.558058653815438,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01190,041027d2ba30cfb97b6fd99630bc6603,0.845473174366617,7100,15,154800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8213089209701643,0.9669855103793017,0.894147215674733,0.9669855103793017,False
851400,0.25601395236949726,0.006163483884005254,0.0018342554726966563,0.00017302308504291156,6.180327868852459,3.0,13.234961396664161,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01953,77afce1d038e58c1744a1cdf3ffd4626,0.8602606850560776,6100,16,148700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8108579931600731,0.9703446486531936,0.8906013209066334,0.9703446486531936,False
762200,0.22919172480153957,0.006597985877995138,0.0017139764253067116,8.811785763458626e-05,3.3684210526315788,2.0,3.873579327336775,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02031,837792c29ba1bb3836c09f1ac0b19e0b,0.8822780414399815,5700,17,143000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7931071441111885,0.9752615314342729,0.8841843377727308,0.9752615314342729,False
1137000,0.34189319220591774,0.003895714713814804,0.0015636276160692808,0.00012437468447381707,5.211538461538462,2.0,14.01693555127228,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K21449,a80968007d7597801be00da03b6ade53,0.8518130056937369,5200,18,137800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8591523176028969,0.9684313798572441,0.9137918487300705,0.9684313798572441,False
715000,0.2149987972095261,0.006010057647491721,0.0014734183305268223,0.00010922942769287255,4.857142857142857,2.0,8.415243700013225,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K04763,9a3ec8cfdb951ef39e3a6a56c786baa5,0.8769777995829756,4900,19,132900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7830315866537358,0.9740869383906616,0.8785592625221987,0.9740869383906616,False
1084700,0.32616670675968246,0.003656597774244833,0.0013832090449843637,8.077470283170407e-05,3.8260869565217392,2.0,4.034117261482998,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01990,731617d1d327d0bfb2eab36fcf55ae4c,0.862241653418124,4600,20,128300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8510988448185873,0.9707911305077093,0.9109449876631484,0.9707911305077093,False
635700,0.19115347606446956,0.00587913590374624,0.0012929997594419052,9.133048786084721e-05,4.627906976744186,1.0,13.629692715766941,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K06400,753ef4e96edc1081e4b67c287c79db7b,0.8691550451189499,4300,21,124000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7648363412864727,0.9723429083629134,0.868589624824693,0.9723429083629134,False
758900,0.22819942266057253,0.004730041532071989,0.001232860235746933,8.306943870760475e-05,4.414634146341464,2.0,6.807369069371728,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07052,2e9f1c66e45833056d90e0b2cfebf19b,0.8755191508998615,4100,22,119900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7924191887132833,0.9737626891617874,0.8830909389375354,0.9737626891617874,False
767500,0.23078542217945633,0.0039494470774091624,0.0010524416646620158,0.0004442608655743724,27.65714285714286,3.0,139.89566374514214,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01652,1aacbb716cff956aff0ec340054dabbd,0.866057323403295,3500,23,116400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7942070718959615,0.9716488202336024,0.882927946064782,0.9716488202336024,False
741000,0.2228169352898725,0.0038591977546485793,0.0009923021409670436,5.094313644499518e-05,3.3636363636363638,2.0,3.7482778414706006,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00558,2ec412a5cdbe24f17b833dc0acb64e21,0.8665653139983628,3300,24,113100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7886452912357127,0.9717627786709949,0.8802040349533538,0.9717627786709949,False
636800,0.19148424344479192,0.0042165397170837865,0.0009321626172720712,6.700628757629997e-05,4.709677419354839,2.0,12.000520280084357,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03574,04ef2d153248260c5dfcee6ede06a290,0.8661588683351469,3100,25,110000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7651008491547496,0.9716716042649757,0.8683862267098627,0.9716716042649757,False
715600,0.21517921578061103,0.0033581194531062605,0.0008419533317296127,5.645050254715682e-05,4.392857142857143,2.0,5.690463737782748,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00666,a05b18231238bafa9921b047a4532bd8,0.8582393859438714,2800,26,107200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.783162960452304,0.9698882282207633,0.8765255943365337,0.9698882282207633,False
756800,0.22756795766177532,0.0032124827902707664,0.0008419533317296127,4.1764192941392445e-05,3.25,2.0,3.738076281419935,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01154,552017b55039a4a28ef440f832c517ce,0.8682882055988986,2800,27,104400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7919801518776194,0.9721488804471791,0.8820645161623992,0.9721488804471791,False
342000,0.10283858551840269,0.006825075834175936,0.0008118835698821265,6.517049887557942e-05,5.2592592592592595,2.0,10.844328070616225,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K04069,a30fcb10bfd4d1c7a60c0c96e237c3bf,0.8645096056622852,2700,28,101700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.6756523540502588,0.9713012879802636,0.8234768210152612,0.9713012879802636,False
607200,0.18258359393793602,0.0035072951739618407,0.0007517440461871542,2.7077883335628068e-05,2.36,2.0,1.4388884598883958,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01869,f9cdf8d65a712a1400faa71dcbd1bb7d,0.8518518518518519,2500,29,99200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7578520428108477,0.9684402125827426,0.8631461276967951,0.9684402125827426,False
1037600,0.3120038489295165,0.0019206680584551148,0.0006916045224921819,7.756207260544312e-05,7.3478260869565215,2.0,19.25031608018802,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03466,654d996cdbf4248ad43976fc66a169f9,0.8664718162839249,2300,30,96900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8435757090464194,0.971741808175457,0.9076587586109381,0.971741808175457,False
473300,0.14232018282415204,0.003911342894393742,0.0006314649987972095,0.00014502730735692322,15.047619047619047,3.0,34.317115250163006,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03327,d2f88b384edf109bb3f27029a1cb7da6,0.8815421866269324,2100,31,94800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7210167831212604,0.9750987957891017,0.8480577894551811,0.9750987957891017,False
479000,0.14403415924945875,0.003857457751653196,0.0006314649987972095,2.5242094634907522e-05,2.619047619047619,1.0,2.6987861552961436,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K06877,ac951cf12dd52fd55df964c698d83203,0.8798677443056576,2100,32,92700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7227451328574465,0.9747280844022571,0.8487366086298518,0.9747280844022571,False
485500,0.14598869376954535,0.003495281370150297,0.0006013952369497233,3.3044196612969846e-05,3.6,2.5,3.2310988842807027,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00700,48412ba2e5876c8d271b42f254f870b0,0.8484795526039847,2000,33,90700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7246960928798557,0.9676722259747523,0.8461841594273041,0.9676722259747523,False
580400,0.17452489776280972,0.002851140456182473,0.0005713254751022372,2.7995777685988343e-05,3.210526315789474,2.0,2.5665653347866546,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01183,2a574b2e1488a73df5dd4c613cb7e5a4,0.8709483793517407,1900,34,88800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.751040840212675,0.9727438261202375,0.8618923331664563,0.9727438261202375,False
375800,0.11300216502285301,0.004405286343612335,0.0005713254751022372,2.294735875900684e-05,2.6315789473684212,2.0,2.0316062174335565,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03575,a2c933301a5d1d61960a2f4065401225,0.8713192673313239,1900,35,86900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.6885086933446727,0.9728266593999978,0.8306676763723353,0.9728266593999978,False
832200,0.2502405580947799,0.0018562441992368774,0.000541255713254751,3.074946073706916e-05,3.7222222222222223,1.0,6.427420041903418,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02337,91b4d657989dd54ac740f5bf4b2a2fcc,0.8582035681138497,1800,36,85100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8071674038740154,0.9698801326073,0.8885237682406577,0.9698801326073,False
211900,0.06371782535482319,0.007328990228013029,0.000541255713254751,1.973472853274588e-05,2.388888888888889,1.5,2.710860644167967,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K06940,e4daf8ad29599fa77b79f024476ef3c3,0.862785016286645,1800,37,83300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.613965919095284,0.9709134532780748,0.7924396861866794,0.9709134532780748,False
599200,0.1801780129901371,0.0022840827980014277,0.0004811161895597787,1.835788700720547e-05,2.5,2.0,2.345207879911715,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01915,099f63757c2bcfcf2cd07c164b18828a,0.8553890078515346,1600,38,81700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7558444595174868,0.9692431335823342,0.8625437965499105,0.9692431335823342,False
722900,0.2173743083954775,0.0019540791402051783,0.0004811161895597787,3.396209096333012e-05,4.625,2.5,4.715334028465004,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K17686,a844085a2f9043c8554c643651aa53d4,0.8828773815339521,1600,39,80100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7847543251391564,0.9753939963827143,0.8800741607609354,0.9753939963827143,False
903600,0.271710368053885,0.0013213780084945729,0.00042097666586480637,3.074946073706916e-05,4.785714285714286,3.0,4.916133373591361,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01153,3da0f194cc16fb32c17fa69edb2457a9,0.852855120339783,1400,40,78700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.8205656209470715,0.9686682212782552,0.8946169211126633,0.9686682212782552,False
434500,0.1306531152273274,0.002726387536514119,0.00042097666586480637,1.1932626554683557e-05,1.8571428571428572,2.0,0.9147320339189784,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01206,ac020207eb6889b262241b01f6a4d9ff,0.8461538461538461,1400,41,77300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.708787466288784,0.9671411600006063,0.8379643131446952,0.9671411600006063,False
637000,0.1915443829684869,0.0017771701982228299,0.0003909069040173202,1.0555785029143146e-05,1.7692307692307692,1.0,1.1200169060431568,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02342,2be23dd13a544eb2205dd6c421ff438d,0.8708133971291866,1300,42,76000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7651489022168769,0.9727136724929047,0.8689312873548909,0.9727136724929047,False
492800,0.14818378638441185,0.0022935779816513763,0.0003909069040173202,2.1111570058286293e-05,3.5384615384615383,2.0,3.2490326279912116,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02355,27172c6cbb7c98400638dc10c62c8558,0.8694424841213833,1300,43,74700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7268624152592079,0.9724072127266635,0.8496348139929357,0.9724072127266635,False
452600,0.1360957421217224,0.0025247620897261604,0.0003909069040173202,1.3768415255404103e-05,2.3076923076923075,2.0,1.6817854699288803,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03169,ddbf9c32bac09fd3bee3ef294fcad47a,0.8790056321615848,1300,44,73400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7145966615701477,0.9745369978520703,0.844566829711109,0.9745369978520703,False
55900,0.01680899687274477,0.02034428794992175,0.0003909069040173202,1.422736243058424e-05,2.3846153846153846,1.0,1.8203322409537275,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K12236,2a95b2b0cdd7bd9e4dafc79fe1a54053,0.8748043818466353,1300,45,72100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.47032756710072854,0.9736036423070472,0.7219656047038878,0.9736036423070472,False
444000,0.1335097426028386,0.0023823704586063135,0.00036083714216983404,1.285052090504383e-05,2.3333333333333335,1.0,2.7182510717166815,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00974,d278439db4673fd306d3b1736cc9f8dc,0.8814770696843359,1200,46,70900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7118601258670352,0.9750843898243171,0.8434722578456761,0.9750843898243171,False
618600,0.18601154678854945,0.0016987542468856172,0.00036083714216983404,1.285052090504383e-05,2.3333333333333335,2.0,1.6499158227686106,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03307,5ef0449079cfdd6d836c6dbb6cdea3b1,0.8757078142695357,1200,47,69700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727178.fastq,,87ba7b9e,3325600,5,protein,100,33256,True,0.7606765991278163,0.9738046522683378,0.867240625698077,0.9738046522683378,False
