	tree	score
136	uniform_tree	0.7623882170744629
137	uniform_tree	0.7625364297027565
138	uniform_tree	0.7626395476847924
139	uniform_tree	0.7622049747433346
140	uniform_tree	0.7612873766881083
141	uniform_tree	0.7618524897032752
142	uniform_tree	0.7616938492296699
143	uniform_tree	0.762957119992178
144	uniform_tree	0.762289848228466
145	uniform_tree	0.763245107447688
146	uniform_tree	0.7625437271184667
147	uniform_tree	0.762017172847863
148	uniform_tree	0.762056474539175
149	uniform_tree	0.7632435302621632
150	uniform_tree	0.7626783355989779
151	uniform_tree	0.762589661656562
152	uniform_tree	0.7619509108724968
153	uniform_tree	0.7626437761276591
154	uniform_tree	0.7618314922992667
155	uniform_tree	0.7624956519355436
156	uniform_tree	0.76279553277502
157	uniform_tree	0.7622706752138865
158	uniform_tree	0.7618540469325237
159	uniform_tree	0.7623720027434686
160	uniform_tree	0.7622999875290032
161	uniform_tree	0.7620413327849606
162	uniform_tree	0.7621634723927155
163	uniform_tree	0.7624324759776728
164	uniform_tree	0.7626870010476083
165	uniform_tree	0.7625407588183277
166	uniform_tree	0.7623698209855619
167	uniform_tree	0.7627078084589813
168	uniform_tree	0.7619554565048393
169	uniform_tree	0.762531149766112
170	uniform_tree	0.7624725207349254
171	uniform_tree	0.7629429577340169
172	uniform_tree	0.7624011366281047
173	uniform_tree	0.7617561503502408
174	uniform_tree	0.7619228127886553
175	uniform_tree	0.7622319540418963
176	uniform_tree	0.7618344615146316
177	uniform_tree	0.76252742256032
178	uniform_tree	0.7620261351651806
179	uniform_tree	0.7624680289436371
180	uniform_tree	0.7624614763845081
181	uniform_tree	0.7627407707968469
182	uniform_tree	0.7623846841471367
183	uniform_tree	0.7621130194520742
184	uniform_tree	0.7625916082156817
185	uniform_tree	0.7618888903541357
186	uniform_tree	0.762314332683366
187	uniform_tree	0.7618931020192389
188	uniform_tree	0.7619075072007264
189	uniform_tree	0.7622532529668878
190	uniform_tree	0.7624667049781512
191	uniform_tree	0.7624801247292106
192	uniform_tree	0.7621159834638696
193	uniform_tree	0.7619635849638988
194	uniform_tree	0.7621809893203187
195	uniform_tree	0.7624019312946996
196	uniform_tree	0.7625063043176012
197	uniform_tree	0.7624259707959449
198	uniform_tree	0.7628823704427312
199	uniform_tree	0.762559685552522
200	deterministic_tree	0.6769224773890758
201	deterministic_tree	0.6767929820545895
202	deterministic_tree	0.6776982837845854
203	deterministic_tree	0.6765901236351862
204	deterministic_tree	0.6764215735018777
205	deterministic_tree	0.6766230762732864
206	deterministic_tree	0.6768547335061774
207	deterministic_tree	0.6766275303821634
208	deterministic_tree	0.6766912080914039
209	deterministic_tree	0.6765501666856198
210	deterministic_tree	0.6767131791267035
211	deterministic_tree	0.6768995103072422
212	deterministic_tree	0.6770530252834274
213	deterministic_tree	0.6769916217201183
214	deterministic_tree	0.6771401968279589
215	deterministic_tree	0.6769125140523594
216	deterministic_tree	0.6769178982086703
217	deterministic_tree	0.6765843698315188
218	deterministic_tree	0.6770264086856825
219	deterministic_tree	0.6766801740384594
220	deterministic_tree	0.6762215725191161
221	deterministic_tree	0.6770195902315038
222	deterministic_tree	0.6770361237895905
223	deterministic_tree	0.6770919765152519
224	deterministic_tree	0.6763884306814114
225	deterministic_tree	0.6764363137171397
226	deterministic_tree	0.6760490361727772
227	deterministic_tree	0.6768895341194969
228	deterministic_tree	0.6770296432859993
229	deterministic_tree	0.6771155946151469
230	deterministic_tree	0.6770789061057756
231	deterministic_tree	0.676164209958324
232	deterministic_tree	0.6769302650385158
233	deterministic_tree	0.6769291355554766
234	deterministic_tree	0.676694583292296
235	deterministic_tree	0.6768384323961478
236	deterministic_tree	0.6761927741484502
237	deterministic_tree	0.6767320772696338
238	deterministic_tree	0.6770714173059263
239	deterministic_tree	0.6769848135312236
240	deterministic_tree	0.6762977459551478
241	deterministic_tree	0.6765174858013582
242	deterministic_tree	0.6763819310693312
243	deterministic_tree	0.6771093412283293
244	deterministic_tree	0.6768218808403893
245	deterministic_tree	0.6769036784419942
246	deterministic_tree	0.6766606390566295
247	deterministic_tree	0.67655517419561
248	deterministic_tree	0.6762307388087966
249	deterministic_tree	0.6771753965840449
250	deterministic_tree	0.676774063204384
251	deterministic_tree	0.676711473814217
252	deterministic_tree	0.6770061337125032
253	deterministic_tree	0.6767875363712974
254	deterministic_tree	0.6765752163583195
255	deterministic_tree	0.6768980237610012
256	deterministic_tree	0.676511348134182
257	deterministic_tree	0.676771521281207
258	deterministic_tree	0.6767538441969668
259	deterministic_tree	0.677105224640295
260	deterministic_tree	0.6764892346769451
261	deterministic_tree	0.6769896886628795
262	deterministic_tree	0.676752861639576
263	deterministic_tree	0.6767633450088235
264	deterministic_tree	0.6770416266251683
265	deterministic_tree	0.6769954970472126
266	deterministic_tree	0.6768395059035219
267	deterministic_tree	0.67676333661408
268	deterministic_tree	0.6766429776010383
269	deterministic_tree	0.6771017948449978
270	deterministic_tree	0.6769141375290139
271	deterministic_tree	0.6769222858557388
272	deterministic_tree	0.6767035958898623
273	deterministic_tree	0.6765730306523374
274	deterministic_tree	0.6769510062869947
275	deterministic_tree	0.6762120750509637
276	deterministic_tree	0.6764095973633624
277	deterministic_tree	0.6769544794998464
278	deterministic_tree	0.676361091429823
279	deterministic_tree	0.676823869198544
280	deterministic_tree	0.676923060972505
281	deterministic_tree	0.6769206085851717
282	deterministic_tree	0.6768130205981059
283	deterministic_tree	0.6769049447582993
284	deterministic_tree	0.6770844278739853
285	deterministic_tree	0.6766022911006546
286	deterministic_tree	0.6762883834300246
287	deterministic_tree	0.6767939138590134
288	deterministic_tree	0.6765888110725006
289	deterministic_tree	0.6768447185460732
290	deterministic_tree	0.6766373847337935
291	deterministic_tree	0.676963415594788
292	deterministic_tree	0.6766486302118867
293	deterministic_tree	0.6766014023779454
294	deterministic_tree	0.677202032968271
295	deterministic_tree	0.676572746832435
296	deterministic_tree	0.6764289922889869
297	deterministic_tree	0.6767432483282815
298	deterministic_tree	0.6769369296102661
299	deterministic_tree	0.676830281783491
