	tree	score
246	deterministic_tree	0.4120930279308193
247	deterministic_tree	0.41288854727475166
248	deterministic_tree	0.413229222877535
249	deterministic_tree	0.41284268667589735
250	deterministic_tree	0.41321775098478725
251	deterministic_tree	0.4127467420778381
252	deterministic_tree	0.4125211365468148
253	deterministic_tree	0.4134163525929928
254	deterministic_tree	0.41332802814734004
255	deterministic_tree	0.4128873885253388
256	deterministic_tree	0.41253253119239053
257	deterministic_tree	0.41216138033221766
258	deterministic_tree	0.4128807351637913
259	deterministic_tree	0.41294218511000397
260	deterministic_tree	0.4129570593461843
261	deterministic_tree	0.4124509884121691
262	deterministic_tree	0.41255996389914934
263	deterministic_tree	0.41153716666363954
264	deterministic_tree	0.4127402819204333
265	deterministic_tree	0.41301324708027914
266	deterministic_tree	0.41239908670425945
267	deterministic_tree	0.41282099822082896
268	deterministic_tree	0.4121130426941487
269	deterministic_tree	0.4125584264348033
270	deterministic_tree	0.41313759964654023
271	deterministic_tree	0.41215282636494677
272	deterministic_tree	0.41250270322617005
273	deterministic_tree	0.4122640496220143
274	deterministic_tree	0.4131659991237872
275	deterministic_tree	0.4129073307696952
276	deterministic_tree	0.41258209447826255
277	deterministic_tree	0.4123620027124836
278	deterministic_tree	0.4133865850327456
279	deterministic_tree	0.41264366786706824
280	deterministic_tree	0.4124860451743764
281	deterministic_tree	0.41234557328908095
282	deterministic_tree	0.4120516485542886
283	deterministic_tree	0.4134823627426528
284	deterministic_tree	0.41181654812105234
285	deterministic_tree	0.41244215230585657
286	deterministic_tree	0.41298122941870474
287	deterministic_tree	0.41285842607372325
288	deterministic_tree	0.4125501005133428
289	deterministic_tree	0.41200227092462754
290	deterministic_tree	0.4127639633013109
291	deterministic_tree	0.4123835013445525
292	deterministic_tree	0.41205693379248287
293	deterministic_tree	0.412950320872792
294	deterministic_tree	0.412587343903382
295	deterministic_tree	0.41205370627677856
296	deterministic_tree	0.4120207948954889
297	deterministic_tree	0.41241772891304573
298	deterministic_tree	0.4123363426106293
299	deterministic_tree	0.4129698147334971
